x,y,z
0.253906,-0.574951,0.715332
0.243408,-0.590820,0.739014
x,y,z
0.714600,-0.352051,0.864014
0.542480,-0.399170,0.666748
0.126709,-0.501465,0.803223
-0.178467,-0.407715,0.847900
-0.348633,-0.320557,1.013916
-0.154053,-0.271484,0.942139
-0.197998,-0.309570,0.995850
-0.318604,-0.350342,0.891846
0.324951,-0.204590,0.702637
0.592285,-0.343750,0.721191
0.638428,-0.357178,0.759033
0.552002,-0.431396,0.841309
0.361816,-0.517334,0.776855
0.245117,-0.588135,0.743652
0.264648,-0.554199,0.736328
0.284668,-0.590332,0.743896
x,y,z
0.517090,-0.424316,0.612793
-0.012939,-0.494873,0.846680
-0.234619,-0.346680,0.965820
-0.239014,-0.362305,0.955322
-0.172852,-0.270752,1.002930
-0.408691,-0.311035,0.966309
0.028564,-0.287354,0.812988
0.487793,-0.121582,0.735840
0.614990,-0.266602,0.802002
0.613281,-0.478760,0.876709
0.511230,-0.391846,0.927979
0.279297,-0.504883,0.743408
0.253418,-0.536865,0.759033
0.287598,-0.506348,0.815186
0.283203,-0.533203,0.766602
x,y,z
0.305420,-0.550781,0.768555
0.498535,-0.446533,0.829834
0.807861,-0.245117,0.715088
0.542480,-0.365967,0.642822
0.114014,-0.487305,0.840332
-0.149658,-0.320557,0.954102
-0.263184,-0.306885,0.908936
-0.149170,-0.312012,0.955811
-0.230469,-0.344482,1.021240
-0.433594,-0.441650,1.009277
0.393799,-0.263428,0.699219
0.669678,-0.177490,0.662842
0.624512,-0.498291,0.735107
0.593750,-0.362061,0.953857
0.294189,-0.591309,0.775146
0.279785,-0.499023,0.732422
0.288574,-0.600342,0.792236
x,y,z
0.655518,-0.408203,0.565430
0.110596,-0.587402,0.760254
-0.141846,-0.409424,0.980225
-0.161865,-0.349854,0.840820
-0.190918,-0.306885,0.836914
-0.146729,-0.424805,0.933350
-0.414307,-0.252930,0.834717
0.138428,-0.577637,0.811279
0.482178,-0.294189,0.720703
0.571533,-0.462646,0.743652
0.624268,-0.449219,0.810303
0.445312,-0.492676,0.810791
0.308594,-0.533936,0.731445
0.283936,-0.530029,0.790527
x,y,z
0.318604,-0.572998,0.768799
0.462891,-0.535889,0.737061
0.751953,-0.393066,0.719238
0.741211,-0.333496,0.543213
0.197754,-0.598877,0.811035
-0.035645,-0.153076,1.009521
-0.409180,-0.235840,0.930176
-0.160400,-0.169922,0.981201
-0.146973,-0.265137,1.029297
-0.316895,-0.043457,1.063965
0.091309,-0.365967,0.880859
0.388672,-0.426514,0.854492
0.553467,-0.190674,0.762939
0.671143,-0.593994,0.703857
0.447510,-0.559326,0.808105
0.263916,-0.680176,0.689941
0.298340,-0.660156,0.640625
0.333252,-0.644531,0.659912
0.327881,-0.647461,0.681641
0.330811,-0.652832,0.651123
x,y,z
0.371826,-0.633789,0.699463
0.468018,-0.565918,0.649414
0.804932,-0.443359,0.715576
0.703369,-0.338379,0.624023
0.426025,-0.511475,0.633789
0.029297,-0.435547,0.735840
-0.237305,-0.461670,0.837402
-0.087891,-0.539062,0.813965
-0.175293,-0.446289,0.996826
-0.177734,-0.562744,0.818115
0.369873,-0.383057,0.489746
0.662842,-0.364258,0.603271
0.776855,-0.462891,0.695557
0.620850,-0.524170,0.769531
0.480225,-0.543945,0.764160
0.365723,-0.545410,0.682373
0.356689,-0.551270,0.715576
0.363037,-0.595703,0.720215
x,y,z
0.771973,-0.387695,0.850098
0.639160,-0.442383,0.676270
-0.000488,-0.556396,0.796631
-0.245117,-0.346436,0.961670
-0.255127,-0.412598,0.875488
-0.123535,-0.326904,0.956299
-0.325439,-0.411377,0.883789
-0.262939,-0.360352,0.920166
0.588623,-0.389893,0.710205
0.659424,-0.236328,0.672852
0.645996,-0.416016,0.781250
0.531494,-0.406006,0.855957
0.346924,-0.600830,0.674316
0.328369,-0.542480,0.725098
0.361572,-0.565430,0.700195
0.353516,-0.567627,0.730225
0.352295,-0.583252,0.730713
x,y,z
0.395020,-0.606689,0.722900
0.698242,-0.371582,0.763428
0.841064,-0.084229,0.582031
0.562256,-0.367920,0.447510
-0.040771,-0.470215,0.925781
-0.163818,-0.349854,0.891113
-0.294922,-0.316650,0.952393
-0.147217,-0.257568,1.039062
-0.384033,-0.393555,1.179932
-0.065674,-0.406738,0.791504
0.474365,-0.301270,0.717773
0.552490,-0.341064,0.650635
0.719971,-0.451904,0.641113
0.541504,-0.482178,0.827393
0.416260,-0.605469,0.745605
0.322754,-0.641357,0.652100
0.327881,-0.605225,0.683105
0.333740,-0.603516,0.697021
0.337891,-0.598633,0.705811
0.347656,-0.602295,0.695801
0.341553,-0.599121,0.683594
0.346191,-0.609619,0.718506
0.343262,-0.590088,0.669678
0.338379,-0.633301,0.711914
x,y,z
0.883057,-0.191406,0.555176
0.521973,-0.392822,0.643799
0.032227,-0.444824,0.798584
-0.275635,-0.271240,0.904053
-0.241699,-0.368408,0.948486
-0.181885,-0.289795,1.008789
-0.169922,-0.286621,0.854736
0.061523,-0.512939,0.878906
0.380127,-0.293457,0.734131
0.605957,-0.482910,0.785889
0.688477,-0.259033,0.761230
0.539307,-0.423584,0.841553
0.395508,-0.524658,0.702637
0.358643,-0.515381,0.714844
0.343994,-0.553711,0.776367
x,y,z
0.453857,-0.548340,0.725586
0.700684,-0.353027,0.724121
0.702393,-0.431396,0.736084
0.456787,-0.439209,0.679688
-0.051270,-0.439941,0.813477
-0.248047,-0.372070,0.861084
-0.148438,-0.509277,1.049561
-0.110596,-0.365479,0.969727
-0.324219,-0.417480,0.957275
-0.207764,-0.392334,0.830811
0.451416,-0.516846,0.743652
0.649170,-0.272217,0.555908
0.603516,-0.263184,0.665283
0.613281,-0.515869,0.861084
0.428467,-0.535156,0.866455
0.316650,-0.533447,0.682617
0.337402,-0.562988,0.724365
0.350586,-0.548096,0.750000
0.357422,-0.538086,0.731689
x,y,z
0.340088,-0.564697,0.687988
0.424072,-0.570312,0.747803
0.750000,-0.363281,0.814453
0.700195,-0.352539,0.699707
0.404785,-0.637207,0.597168
-0.095459,-0.556641,0.815430
-0.185547,-0.267090,0.801270
-0.270752,-0.454346,0.929688
-0.094238,-0.387207,1.053955
-0.281006,-0.307861,1.032471
-0.140625,-0.487061,0.681152
0.169922,-0.441406,0.814941
0.574951,-0.369385,0.769775
0.664551,-0.399170,0.659180
0.631104,-0.428711,0.846924
0.396240,-0.502441,0.704102
0.354736,-0.559326,0.680420
0.379150,-0.554688,0.726318
0.380127,-0.580811,0.730713
0.365479,-0.552490,0.696533
0.365479,-0.590088,0.727295
x,y,z
0.266602,-0.433838,0.700684
-0.247803,-0.458740,0.908691
-0.187744,-0.340088,0.856934
-0.085205,-0.513916,0.936035
-0.157471,-0.493896,0.922363
-0.388672,-0.404053,0.872070
0.283203,-0.466797,0.737061
0.639648,-0.348877,0.507324
0.711182,-0.589111,0.803955
0.605957,-0.381836,0.885986
0.390625,-0.526611,0.732910
0.343750,-0.542969,0.674561
0.365479,-0.529785,0.784912
0.370605,-0.539551,0.687256
0.340576,-0.598633,0.767090
x,y,z
0.346191,-0.553467,0.690918
0.639893,-0.504883,0.939453
0.805420,-0.278564,0.621094
0.700684,-0.260254,0.546143
0.127686,-0.317627,0.705566
-0.294922,-0.240234,0.921143
-0.268799,-0.316162,1.055908
-0.114990,-0.252441,1.022949
-0.325928,-0.230469,0.973633
-0.377930,-0.292236,1.110352
0.299805,-0.201904,0.877441
0.730713,-0.138184,0.608154
0.594971,-0.455322,0.786133
0.564209,-0.303467,0.691650
0.427490,-0.626953,0.824463
0.335938,-0.543701,0.678711
0.327393,-0.599121,0.695801
0.342773,-0.598877,0.750000
x,y,z
0.792725,-0.139404,0.635254
0.581543,-0.474854,0.626465
0.166748,-0.415039,0.819824
-0.204590,-0.346191,0.893311
-0.143311,-0.337402,0.850098
-0.066406,-0.454834,0.966309
-0.240967,-0.412109,0.918945
-0.157715,-0.563477,0.827881
0.346680,-0.360107,0.745850
0.632324,-0.385986,0.669434
0.741943,-0.344238,0.602539
0.682129,-0.336426,0.720703
0.493408,-0.424561,0.799805
0.412354,-0.491211,0.701172
0.407959,-0.480957,0.732666
0.415283,-0.518799,0.739990
0.416260,-0.537109,0.738037
x,y,z
0.523438,-0.567871,0.672852
0.783447,-0.424805,0.742676
0.905762,-0.122070,0.550781
0.467285,-0.457031,0.655029
-0.121582,-0.522705,0.839111
-0.222412,-0.328613,0.847168
-0.198242,-0.303711,0.975586
-0.200928,-0.264404,0.982666
-0.402832,-0.479004,1.070557
0.298828,-0.323730,0.620605
0.760254,-0.265869,0.526123
0.743652,-0.340332,0.711426
0.581543,-0.399658,0.803955
0.523438,-0.403564,0.806641
0.379150,-0.521240,0.740967
0.399170,-0.516357,0.743164
0.401123,-0.526611,0.753418
0.402832,-0.525146,0.721680
x,y,z
-0.105469,-0.538086,0.832275
-0.292725,-0.263184,0.831543
-0.223145,-0.265869,0.862305
-0.159180,-0.375000,0.963135
-0.341064,-0.365234,0.929199
-0.075195,-0.492188,0.796143
0.333984,-0.366699,0.764648
0.600098,-0.372070,0.745850
0.710205,-0.285645,0.698242
0.605713,-0.391113,0.709961
0.425781,-0.512451,0.745605
0.362793,-0.537354,0.787354
0.383301,-0.506104,0.759033
0.390625,-0.550781,0.770020
0.397461,-0.490479,0.736328
x,y,z
0.423340,-0.520020,0.739990
0.429443,-0.500977,0.710693
0.674805,-0.480713,0.883301
0.822754,-0.062744,0.411865
0.577148,-0.235596,0.742188
0.010254,-0.571533,0.870605
-0.317139,-0.279541,0.880615
-0.250488,-0.387451,0.991211
-0.139160,-0.373047,1.034912
-0.419434,-0.330322,0.780762
-0.075195,-0.429199,0.924072
0.469238,-0.434082,0.791016
0.607178,-0.284180,0.810059
0.615967,-0.353027,0.767578
0.559570,-0.361572,0.789795
0.375488,-0.544678,0.769043
0.274902,-0.539307,0.780273
0.288086,-0.548828,0.768555
0.312988,-0.569824,0.762451
x,y,z
0.904297,-0.209961,0.621582
0.365234,-0.453369,0.622070
-0.122070,-0.418701,0.830322
-0.254395,-0.396973,0.874756
-0.182617,-0.321533,1.018799
-0.203369,-0.218262,1.110596
-0.167480,-0.525879,0.723877
0.120361,-0.472900,0.696289
0.559326,-0.353760,0.571289
0.649902,-0.394043,0.786377
0.531006,-0.618896,0.835693
0.505371,-0.365479,0.732422
0.343994,-0.654053,0.774658
0.286377,-0.568115,0.717529
0.314697,-0.596436,0.760498
0.307373,-0.566406,0.746094
0.313721,-0.561768,0.733154
0.325439,-0.547363,0.693848
0.304932,-0.585938,0.742920
x,y,z
0.540283,-0.270752,0.609131
0.009033,-0.564697,0.755371
-0.251221,-0.210693,0.965332
-0.243652,-0.366699,0.864014
-0.185059,-0.343262,0.995361
-0.507080,-0.166504,0.983154
0.084473,-0.438721,0.858154
0.570557,-0.363770,0.712402
0.628906,-0.176758,0.719238
0.665283,-0.336426,0.689941
0.570068,-0.404297,0.839600
0.370850,-0.541504,0.702393
0.370361,-0.531982,0.708496
x,y,z
0.563232,-0.577637,0.728760
0.826416,-0.349854,0.754150
0.660889,-0.117676,0.561768
0.130127,-0.498291,0.758301
-0.183105,-0.384277,0.950195
-0.327393,-0.344238,0.869629
-0.144775,-0.272949,0.942871
-0.399170,-0.397461,1.011963
-0.201172,-0.232666,0.863525
0.327393,-0.393066,0.887695
0.631836,-0.299316,0.832764
0.597656,-0.301025,0.851318
0.531006,-0.355469,0.765625
0.352539,-0.570312,0.796143
0.313721,-0.519531,0.779053
0.333008,-0.513184,0.789062
0.336914,-0.534180,0.737305
0.329102,-0.543213,0.772705
0.337646,-0.556885,0.764893
0.339844,-0.535645,0.735352
0.334717,-0.541016,0.735352
0.332520,-0.561523,0.753662
x,y,z
0.781006,-0.112061,0.666992
0.511475,-0.301025,0.513672
-0.138184,-0.448242,0.764893
-0.203369,-0.421387,0.870850
-0.179199,-0.386475,0.964355
-0.206543,-0.141113,1.009521
-0.221191,-0.597168,0.787842
0.134277,-0.536133,0.651123
0.597412,-0.289307,0.691406
0.718994,-0.351807,0.751709
0.769775,-0.394531,0.715332
0.492920,-0.468506,0.758545
0.403076,-0.575928,0.691650
0.419434,-0.569824,0.698975
0.435547,-0.580566,0.707520
0.436768,-0.586426,0.692139
x,y,z
0.692871,-0.424316,0.726562
0.971191,-0.243408,0.609131
0.650879,-0.334961,0.554932
0.052490,-0.407227,0.660645
-0.219482,-0.385010,0.921631
-0.226562,-0.433594,0.942871
-0.135254,-0.328613,1.014893
-0.283203,-0.377441,1.142822
-0.079102,-0.416992,0.873535
0.419922,-0.206299,0.707764
0.512451,-0.185059,0.713135
0.692627,-0.398438,0.804688
0.622803,-0.466064,0.781494
0.428955,-0.465576,0.707764
0.323242,-0.593994,0.722656
0.344727,-0.595703,0.735840
0.364746,-0.590088,0.685303
x,y,z
0.744141,-0.406982,0.680908
0.769531,-0.305908,0.683594
0.284668,-0.494629,0.799805
-0.116211,-0.296875,0.888672
-0.209473,-0.270508,0.753662
-0.203857,-0.232910,1.061279
-0.210449,-0.109619,0.994629
-0.413086,-0.324219,0.912354
0.097656,-0.243652,0.822998
0.393799,-0.157227,0.900879
0.665283,-0.135986,0.833740
0.625977,-0.437256,0.702637
0.576660,-0.450195,0.818359
0.376709,-0.555908,0.695557
0.381592,-0.599365,0.665771
0.396484,-0.580811,0.692871
0.357910,-0.616455,0.696289
0.367188,-0.625244,0.711670
0.367432,-0.613525,0.701904
0.359131,-0.595947,0.688477
0.363037,-0.597656,0.692627
0.355957,-0.599365,0.693604
0.356689,-0.603516,0.683594
0.356201,-0.617920,0.686523
x,y,z
0.352539,-0.593262,0.747803
0.465820,-0.583008,0.716553
0.780029,-0.300293,0.795410
0.780273,-0.552246,0.634521
0.219971,-0.569336,0.633057
-0.198730,-0.330566,0.848633
-0.238281,-0.389893,0.984131
-0.100830,-0.349854,0.982666
-0.158203,-0.319580,0.993164
-0.494629,-0.282959,0.920166
0.114502,-0.360596,0.597656
0.530518,-0.325195,0.787842
0.748535,-0.352051,0.799805
0.562500,-0.467041,0.697510
0.460938,-0.519043,0.726074
0.365967,-0.599609,0.703613
0.350342,-0.583008,0.688232
0.362793,-0.603516,0.720215
0.351074,-0.602051,0.694092
x,y,z
0.359619,-0.606934,0.696045
0.362061,-0.560791,0.659912
0.394775,-0.653564,0.749268
0.507812,-0.616699,0.711670
0.911133,-0.361328,0.706299
0.840088,-0.086670,0.469238
0.182373,-0.260986,0.793701
-0.075928,-0.457031,0.890137
-0.250000,-0.283203,0.912842
-0.175293,-0.177002,0.931152
-0.208984,-0.286377,1.016602
-0.379639,-0.450684,0.998047
0.204590,-0.356934,0.831299
0.619873,-0.212158,0.687500
0.689941,-0.351807,0.654053
0.737549,-0.192627,0.684570
0.565186,-0.539307,0.875488
0.410400,-0.479004,0.737793
0.400635,-0.463867,0.759277
0.416992,-0.464355,0.742676
0.396729,-0.490723,0.771240
0.417480,-0.477539,0.755859
0.413574,-0.482422,0.739014
0.403320,-0.501953,0.745361
0.395264,-0.497070,0.735596
x,y,z
0.668213,-0.450684,0.853516
0.818848,0.013184,0.504150
0.522461,-0.307373,0.632324
-0.008301,-0.325195,0.815430
-0.273926,-0.229736,0.958984
-0.185303,-0.327637,1.027100
-0.155518,-0.248779,1.023438
-0.520752,-0.300049,1.055908
0.062988,-0.502930,0.630127
0.503418,-0.428711,0.650635
0.684082,-0.466553,0.658691
0.654541,-0.537354,0.497559
0.610840,-0.374023,0.787109
0.433838,-0.549561,0.743896
0.355469,-0.617676,0.637695
0.363525,-0.625488,0.722168
0.374268,-0.587891,0.647217
0.376953,-0.641846,0.654297
x,y,z
0.933350,-0.129883,0.541260
0.546387,-0.323975,0.684326
-0.113770,-0.510742,0.708496
-0.239258,-0.181396,0.949219
-0.141846,-0.415039,0.980713
-0.167725,-0.243164,1.032227
-0.377930,-0.363037,0.949951
-0.000244,-0.575684,0.869629
0.434326,-0.365234,0.759766
0.716309,-0.123535,0.687744
0.592041,-0.418457,0.624756
0.607910,-0.495850,0.723633
0.459473,-0.606201,0.721191
0.352539,-0.621826,0.697754
0.371338,-0.623047,0.651855
0.383789,-0.666992,0.651611
x,y,z
0.386475,-0.599854,0.646484
0.375977,-0.614990,0.642578
0.649414,-0.589600,0.870850
0.670654,-0.582764,0.705811
0.836182,-0.167480,0.570557
0.468506,-0.282471,0.444336
-0.042969,-0.476807,0.792480
-0.210205,-0.329102,0.876465
-0.144287,-0.311035,1.019043
-0.125977,-0.313477,1.036621
-0.407715,-0.365723,1.015869
0.073975,-0.460938,0.741943
0.481445,-0.402344,0.693848
0.548828,-0.560791,0.757080
0.582031,-0.384033,0.671631
0.666992,-0.497803,0.744873
0.432373,-0.654053,0.684814
0.381836,-0.640869,0.550537
0.388916,-0.637451,0.617920
0.407715,-0.642578,0.671631
0.408447,-0.645508,0.619629
0.406006,-0.639404,0.608887
0.403564,-0.610840,0.633057
0.413086,-0.626221,0.643555
0.412598,-0.649658,0.641113
x,y,z
0.069336,-0.524902,0.762451
-0.115723,-0.270508,0.891602
-0.164062,-0.464355,1.043457
-0.078613,-0.371094,1.023438
-0.164795,-0.405273,0.977295
-0.295410,-0.430420,0.885254
0.347168,-0.241943,0.654541
0.702637,-0.452393,0.592773
0.674805,-0.343750,0.721680
0.643066,-0.514893,0.663574
0.513916,-0.565918,0.732422
0.422119,-0.639893,0.579590
0.400391,-0.648438,0.595459
0.423828,-0.640869,0.629639
0.416504,-0.640625,0.637207
x,y,z
0.913574,0.000977,0.503906
0.578125,-0.708008,0.718506
0.223633,-0.416504,0.749268
-0.221924,-0.376221,0.769531
-0.166016,-0.353516,0.994629
-0.109131,-0.377686,0.987793
-0.224121,-0.227783,0.991943
-0.344482,-0.457275,0.787109
0.412354,-0.525879,0.639160
0.640625,-0.391357,0.538818
0.598633,-0.531006,0.500000
0.666260,-0.580566,0.815430
0.418945,-0.590576,0.838623
0.309082,-0.654053,0.617920
0.339355,-0.672119,0.711914
0.357178,-0.620850,0.697998
0.350342,-0.631592,0.669434
x,y,z
0.399414,-0.605713,0.651123
0.395996,-0.605957,0.660400
0.539062,-0.645752,0.657471
0.829834,-0.546387,0.759277
0.949463,-0.203613,0.457275
0.403564,-0.360352,0.500732
-0.167969,-0.485840,0.826172
-0.231689,-0.291992,0.970215
-0.146484,-0.344238,0.948242
-0.177734,-0.276123,0.955566
-0.456543,-0.399170,0.898682
0.090820,-0.427490,0.864746
0.620850,-0.392822,0.730957
0.634033,-0.376953,0.732422
0.574707,-0.471436,0.739014
0.462891,-0.456299,0.818115
0.305176,-0.652100,0.710205
0.298584,-0.601562,0.704102
0.315674,-0.622314,0.677979
0.310791,-0.624268,0.692627
x,y,z
0.679688,-0.534912,0.815430
0.859619,-0.060059,0.646973
0.644043,-0.346191,0.572021
-0.045654,-0.445068,0.777588
-0.308838,-0.351807,0.858398
-0.254639,-0.336182,1.118652
-0.135986,-0.450195,1.104736
-0.464111,-0.454834,0.841553
0.113770,-0.299805,0.768799
0.659668,-0.467529,0.731934
0.581055,-0.515137,0.682373
0.432129,-0.523193,0.681396
0.463135,-0.460205,0.878174
0.244385,-0.672363,0.713867
0.244141,-0.653809,0.696289
0.257324,-0.657227,0.692871
0.273682,-0.650146,0.693848
x,y,z
0.515625,-0.552979,0.796387
0.757568,-0.341797,0.691162
0.698242,-0.337402,0.568604
0.223389,-0.447510,0.776367
-0.254150,-0.345947,0.829834
-0.311279,-0.423096,1.051514
-0.166260,-0.392090,0.968506
-0.496094,-0.287109,0.904297
0.157959,-0.516846,0.820068
0.645996,-0.208496,0.668945
0.644531,-0.480957,0.578857
0.531738,-0.339600,0.667725
0.522949,-0.451172,0.886230
0.388916,-0.675781,0.745361
0.290771,-0.658936,0.706299
0.275391,-0.600586,0.727783
0.289307,-0.624756,0.708496
0.326904,-0.577148,0.677002
0.339111,-0.620117,0.699707
x,y,z
0.381592,-0.596436,0.711914
0.499023,-0.616455,0.855469
0.564209,-0.512939,0.683350
0.874512,-0.239258,0.708496
0.502197,-0.328857,0.677734
-0.018799,-0.423584,0.763428
-0.302979,-0.272461,0.858154
-0.279541,-0.494385,1.047119
-0.221191,-0.477783,1.105469
-0.261230,-0.479492,0.859131
0.137939,-0.530762,0.683105
0.591553,-0.268555,0.618164
0.729004,-0.378418,0.682861
0.657227,-0.405029,0.711426
0.485107,-0.414551,0.664062
0.503662,-0.523438,0.782227
0.358887,-0.623291,0.729980
0.360596,-0.581055,0.726807
0.367432,-0.558838,0.739746
0.366699,-0.546631,0.719727
0.380615,-0.562500,0.736084
0.367432,-0.548584,0.741943
x,y,z
0.836670,-0.308350,0.566406
0.649658,-0.039307,0.440918
0.025391,-0.363281,0.808838
-0.176025,-0.464355,0.852051
-0.200684,-0.346436,1.067139
-0.097656,-0.491455,0.983887
-0.433594,-0.463623,0.933594
0.040771,-0.452637,0.799805
0.421875,-0.399414,0.757568
0.595215,-0.273438,0.677246
0.619629,-0.238281,0.727295
0.586426,-0.408936,0.730225
0.469727,-0.543457,0.794922
0.351074,-0.623779,0.741455
0.338135,-0.621826,0.663818
0.357666,-0.600830,0.686523
0.350830,-0.620361,0.706055
0.344238,-0.618896,0.675049
0.339111,-0.653809,0.702148
x,y,z
0.843994,-0.294678,0.651367
0.728516,-0.465332,0.523438
0.226562,-0.471436,0.652588
-0.242920,-0.428467,0.879395
-0.103760,-0.443115,0.834961
-0.201416,-0.485596,0.952393
-0.117920,-0.497803,1.003662
-0.422363,-0.405029,0.887939
0.131836,-0.476318,0.687988
0.463623,-0.484375,0.941406
0.602295,-0.197266,0.710205
0.552734,-0.283447,0.740967
0.595703,-0.358398,0.711670
0.432129,-0.499023,0.894043
0.308838,-0.545410,0.702637
0.302979,-0.637207,0.709229
0.295654,-0.643555,0.745361
0.281982,-0.644287,0.720459
0.297852,-0.623291,0.705322
x,y,z
0.492920,-0.522217,0.679932
0.945801,-0.365967,0.852295
0.974365,-0.265381,0.483643
0.422119,-0.339844,0.532227
-0.215576,-0.210938,0.915527
-0.208496,-0.515869,0.885498
-0.083008,-0.522705,1.053467
-0.145264,-0.647949,0.914551
-0.302979,-0.551758,0.879150
0.013916,-0.433105,0.708740
0.513428,-0.317383,0.708008
0.651123,-0.506348,0.758789
0.592285,-0.389160,0.742676
0.456055,-0.564941,0.767090
0.340576,-0.552979,0.671387
0.313232,-0.578369,0.699463
0.328369,-0.601562,0.727539
0.325928,-0.654053,0.733887
x,y,z
0.822266,-0.241699,0.487549
0.250488,-0.368896,0.655029
-0.244629,-0.354980,0.852539
-0.345215,-0.485352,1.057861
-0.134766,-0.260986,0.946045
-0.192139,-0.421875,0.960938
0.010498,-0.499023,0.821045
0.458984,-0.256836,0.784912
0.617676,-0.426514,0.703857
0.588623,-0.351074,0.810791
0.552734,-0.420410,0.850586
0.359375,-0.616699,0.690918
0.284912,-0.611572,0.689453
0.312256,-0.602051,0.737061
0.322510,-0.638916,0.710693
0.317383,-0.639160,0.735352
0.314697,-0.614258,0.711426
0.319092,-0.593018,0.675781
x,y,z
0.358887,-0.577393,0.692139
0.648193,-0.626709,0.837646
0.857178,-0.423340,0.683838
0.761230,-0.054932,0.448730
0.062744,-0.450684,0.772705
-0.319092,-0.367920,0.969482
-0.224121,-0.346924,0.970703
-0.181396,-0.320312,0.963867
-0.374512,-0.433594,0.958984
-0.105957,-0.430420,0.806396
0.577881,-0.328613,0.742432
0.717773,-0.360596,0.662842
0.570801,-0.537109,0.723877
0.498779,-0.449219,0.696289
0.422119,-0.625977,0.669189
0.374512,-0.682617,0.630371
0.384521,-0.684326,0.635254
0.369629,-0.671631,0.634766
0.378418,-0.638184,0.625488
x,y,z
0.414795,-0.669434,0.643311
0.881104,-0.460205,0.781006
0.807129,-0.388184,0.588379
0.365234,-0.481934,0.545166
-0.188721,-0.381592,0.921143
-0.217285,-0.488770,0.823486
-0.122803,-0.385010,0.968994
-0.157715,-0.560791,1.022949
-0.310791,-0.471191,0.825684
0.338623,-0.484619,0.876709
0.659912,-0.524658,0.540527
0.526855,-0.571533,0.677734
0.664551,-0.539795,0.675049
0.498535,-0.658936,0.744873
0.354980,-0.813965,0.472656
0.391602,-0.705566,0.503418
0.396973,-0.668457,0.514893
0.391113,-0.713379,0.503906
x,y,z
0.365479,-0.749756,0.575928
0.385498,-0.700684,0.563965
0.390625,-0.754395,0.587158
0.444336,-0.615723,0.609131
0.884277,-0.354980,0.758545
0.655518,-0.460938,0.589844
0.248047,-0.376709,0.748535
-0.255127,-0.334717,0.847412
-0.186768,-0.409912,0.869873
-0.173096,-0.408936,0.967529
-0.235840,-0.361816,0.954102
-0.263184,-0.194824,0.871826
0.178955,-0.503906,0.748291
0.372803,-0.492920,0.700684
0.526123,-0.807861,0.513916
0.677002,-0.727539,0.571533
0.501709,-0.716064,0.555664
0.355957,-0.738281,0.387939
0.378418,-0.781250,0.493896
0.370361,-0.755859,0.533936
0.369873,-0.738281,0.525635
0.379639,-0.756592,0.550049
0.364014,-0.716064,0.553223
0.369141,-0.727783,0.524170
x,y,z
0.742676,-0.791260,0.668701
0.756836,-0.454102,0.548828
0.772949,-0.085449,0.507324
0.078369,-0.543945,0.762451
-0.173340,-0.444580,0.911133
-0.234375,-0.211670,0.914795
-0.131592,-0.247070,0.906494
-0.287842,-0.446045,0.993652
-0.253418,-0.455078,0.939697
0.295166,-0.491943,0.715088
0.635254,-0.365234,0.555908
0.615234,-0.439209,0.596680
0.572266,-0.572266,0.713379
0.488770,-0.596680,0.697754
0.396240,-0.642334,0.579590
0.375244,-0.698730,0.604492
x,y,z
0.383789,-0.680908,0.639648
0.597412,-0.653076,0.737793
0.796143,-0.553467,0.685547
0.793213,-0.242188,0.443359
0.189697,-0.445801,0.648438
-0.259277,-0.508789,0.867920
-0.232178,-0.481689,0.920898
-0.198242,-0.378662,0.962402
-0.420410,-0.466064,0.918457
0.250244,-0.503418,0.557129
0.528564,-0.508545,0.635010
0.705811,-0.322021,0.698730
0.517822,-0.738525,0.605957
0.572998,-0.600098,0.608398
0.452637,-0.681152,0.657471
0.373535,-0.715820,0.551270
0.388184,-0.679443,0.574219
0.391602,-0.709229,0.564697
0.384033,-0.718018,0.577637
x,y,z
0.932617,-0.055420,0.502930
0.471680,-0.413818,0.627441
0.014648,-0.402344,0.865967
-0.229248,-0.635254,0.791992
-0.135254,-0.479736,1.026611
-0.123779,-0.426025,0.846924
-0.292236,-0.585449,0.793945
-0.071045,-0.473877,0.788818
0.613281,-0.562500,0.602539
0.564209,-0.418213,0.804443
0.567383,-0.578125,0.683350
0.529785,-0.706543,0.699463
0.362061,-0.783203,0.606934
0.331543,-0.691895,0.543457
0.318359,-0.720215,0.635254
0.326660,-0.698242,0.594727
0.327393,-0.723145,0.605469
x,y,z
0.373779,-0.712646,0.587891
0.654053,-0.654785,0.700439
0.856445,-0.229004,0.585205
0.497314,-0.475342,0.619141
0.106934,-0.494629,0.748779
-0.250732,-0.409668,0.870361
-0.239746,-0.500488,0.893799
-0.109375,-0.412109,0.940918
-0.362793,-0.381836,1.050293
-0.140625,-0.565918,0.674072
0.493164,-0.502930,0.560059
0.563721,-0.333740,0.564697
0.601318,-0.779297,0.550537
0.619141,-0.776611,0.689941
0.392822,-0.778564,0.491943
0.369141,-0.598877,0.489014
0.393311,-0.691650,0.555420
x,y,z
0.397949,-0.737061,0.557861
0.373291,-0.721924,0.544922
0.673340,-0.594971,0.598633
0.897217,-0.596924,0.545898
0.664551,-0.383301,0.512695
0.034180,-0.600830,0.643799
-0.229004,-0.492188,0.770264
-0.201904,-0.671387,0.943604
-0.128662,-0.537598,0.886719
-0.416992,-0.443359,0.793945
-0.085449,-0.620850,0.722656
0.534424,-0.557373,0.616211
0.701904,-0.666748,0.661621
0.589111,-0.377686,0.617432
0.532715,-0.522461,0.705566
