1492755949168,-0.0186,0.1924,0.0441
1492755949200,-0.0357,0.3808,0.0875
1492755949203,-0.055,0.5703,0.1341
1492755949259,-0.0721,0.7632,0.1794
1492755949292,-0.092,0.9551,0.2246
1492755949298,-0.0925,0.9596,0.2258
1492755949355,-0.0962,0.9703,0.2229
1492755949388,-0.0992,0.9769,0.2161
1492755949420,-0.1083,0.9783,0.2113
1492755949453,-0.1069,0.9825,0.2042
1492755949469,-0.1091,0.9807,0.1976
1492755949498,-0.1063,0.9759,0.1973
1492755949556,-0.1035,0.977,0.1962
1492755949588,-0.1011,0.9856,0.197
1492755949624,-0.1022,0.9891,0.1954
1492755949657,-0.1146,0.9943,0.1964
1492755949690,-0.106,0.9962,0.1844
1492755949697,-0.111,0.9916,0.1707
1492755949753,-0.1075,0.9922,0.1514
1492755949786,-0.1177,0.9999,0.1388
1492755949789,-0.1221,1.0114,0.1253
1492755949844,-0.1375,1.0321,0.1202
1492755949850,-0.1468,1.0426,0.113
1492755949892,-0.1514,1.0367,0.1021
1492755949970,-0.1417,1.028,0.0817
1492755949974,-0.1279,1.0137,0.0524
1492755950004,-0.1077,0.9899,0.0118
1492755950037,-0.0896,0.9844,-0.0172
1492755950070,-0.0741,0.9781,-0.0299
1492755950102,-0.064,0.9718,-0.0258
1492755950135,-0.0461,0.9841,0.0015
1492755950167,-0.0393,0.9749,0.0291
1492755950199,-0.0164,0.9881,0.0607
1492755950232,0.0167,0.9925,0.0836
1492755950264,0.0393,0.998,0.0946
1492755950267,0.0527,0.9951,0.0958
1492755950323,0.0486,1.0093,0.1176
1492755950357,0.0208,1.0047,0.128
1492755950388,-0.0229,1.0063,0.1403
1492755950421,-0.0528,1.0313,0.1566
1492755950453,-0.0904,1.0126,0.1742
1492755950485,-0.1174,1.0194,0.1821
1492755950518,-0.1296,1.0143,0.1936
1492755950551,-0.1492,1.0037,0.2076
1492755950562,-0.1698,0.9686,0.2194
1492755950608,-0.1794,0.9692,0.2219
1492755950641,-0.1916,0.9578,0.2206
1492755950682,-0.1987,0.95,0.2157
1492755950714,-0.1893,0.9532,0.2009
1492755950747,-0.1738,0.9533,0.1749
1492755950781,-0.159,0.9565,0.1499
1492755950812,-0.1493,0.9523,0.1399
1492755950844,-0.1288,0.961,0.1215
1492755950877,-0.1285,0.9772,0.1138
1492755950910,-0.1362,0.9932,0.1285
1492755950942,-0.1339,1.0128,0.1417
1492755950974,-0.1382,1.0306,0.1456
1492755951007,-0.1476,1.0301,0.1532
1492755951048,-0.1526,1.0337,0.1471
1492755951053,-0.1757,1.036,0.1335
1492755951096,-0.2026,1.0068,0.1156
1492755951137,-0.2283,0.976,0.0876
1492755951143,-0.2668,0.9623,0.0838
1492755951201,-0.2904,0.9555,0.1181
1492755951252,-0.29,0.912,0.129
1492755951256,-0.2931,0.9266,0.1697
1492755951311,-0.2989,0.9629,0.2391
1492755951314,-0.2879,0.9435,0.251
1492755951344,-0.2708,0.8981,0.2422
1492755951377,-0.2787,0.9763,0.2749
1492755951410,-0.2871,1.0008,0.2552
1492755951467,-0.2516,0.9282,0.2037
1492755951480,-0.2357,0.9802,0.2349
1492755951513,-0.245,1.0261,0.1773
1492755951548,-0.22,0.938,0.103
1492755951581,-0.1921,0.9713,0.0622
1492755951613,-0.1976,1.0909,0.0008
1492755951645,-0.1583,1.1053,-0.1153
1492755951678,-0.1078,1.1416,-0.1552
1492755951711,-0.0956,1.226,-0.1936
1492755951746,-0.0585,1.1971,-0.2035
1492755951776,-0.0396,1.1314,-0.1534
1492755951809,-0.0415,1.1019,-0.0762
1492755951841,-0.0415,1.0269,0.0084
1492755951874,-0.0231,0.9774,0.0959
1492755951888,-0.0261,0.9198,0.1409
1492755951946,-0.0298,0.9331,0.1686
1492755951981,-0.0425,0.9073,0.1662
1492755952012,-0.0579,0.9263,0.1686
1492755952044,-0.0798,0.9373,0.1588
1492755952077,-0.097,0.9326,0.1525
1492755952110,-0.1017,0.9225,0.1497
1492755952142,-0.1215,0.9384,0.1523
1492755952175,-0.1318,0.9379,0.1433
1492755952207,-0.139,0.9275,0.1392
1492755952210,-0.1494,0.9467,0.128
1492755952266,-0.1567,0.9588,0.1252
1492755952302,-0.1487,0.9557,0.1148
1492755952306,-0.1402,0.9429,0.0902
1492755952360,-0.152,0.973,0.1058
1492755952392,-0.1394,0.9553,0.1113
1492755952424,-0.1176,0.9179,0.117
1492755952457,-0.1206,0.9493,0.1552
1492755952490,-0.1052,0.9364,0.1956
1492755952531,-0.0759,0.9057,0.2087
1492755952537,-0.0871,0.946,0.2422
1492755952595,-0.0972,0.9708,0.2521
1492755952627,-0.0965,0.9528,0.2351
1492755952660,-0.1278,0.9907,0.2172
1492755952692,-0.144,1.009,0.2005
1492755952706,-0.14,1.0116,0.1981
1492755952738,-0.1341,0.9969,0.1894
1492755952771,-0.1287,1.0062,0.1917
1492755952803,-0.0996,1.0016,0.1915
1492755952861,-0.0786,0.9912,0.1773
1492755952866,-0.0569,0.9751,0.1582
1492755952895,-0.0596,0.9935,0.1539
1492755952952,-0.0447,0.9735,0.1462
1492755952955,-0.0491,0.9769,0.1636
1492755953011,-0.0492,0.9647,0.1802
1492755953043,-0.0806,0.9732,0.1933
1492755953076,-0.0879,0.9697,0.2074
1492755953083,-0.1034,0.9643,0.2383
1492755953121,-0.1525,0.9768,0.2678
1492755953155,-0.1837,1.0038,0.2927
1492755953186,-0.1885,0.9968,0.3208
1492755953244,-0.211,0.9925,0.3351
1492755953276,-0.2335,0.9957,0.3417
1492755953284,-0.2128,0.961,0.3442
1492755953339,-0.2125,0.9265,0.3342
1492755953372,-0.2137,0.9111,0.3247
1492755953404,-0.1962,0.898,0.3289
1492755953437,-0.1774,0.8853,0.3148
1492755953473,-0.1635,0.896,0.3008
1492755953482,-0.1526,0.9035,0.2976
1492755953520,-0.1549,0.9239,0.2786
1492755953552,-0.1745,0.9487,0.2489
1492755953584,-0.2148,0.9786,0.2381
1492755953642,-0.2685,1.0122,0.2325
1492755953645,-0.3129,1.0403,0.2276
1492755953676,-0.3518,1.0292,0.2242
1492755953733,-0.3788,1.0406,0.2193
1492755953736,-0.3966,1.0402,0.2218
1492755953767,-0.382,1.0094,0.2053
1492755953811,-0.3617,0.9998,0.1992
1492755953843,-0.3496,1.0362,0.1972
1492755953876,-0.3093,1.0251,0.1578
1492755953908,-0.239,1.0038,0.1019
1492755953950,-0.2284,1.0577,0.0575
1492755953988,-0.2075,1.0915,-0.0265
1492755954015,-0.1459,1.0514,-0.0806
1492755954047,-0.157,1.0636,-0.0851
1492755954053,-0.1584,1.0897,-0.0992
1492755954108,-0.1244,1.0477,-0.095
1492755954141,-0.1166,1.0105,-0.054
1492755954148,-0.1281,1.0213,-0.0354
1492755954204,-0.1042,0.9913,-0.005
1492755954238,-0.0959,0.9542,0.0334
1492755954269,-0.0984,0.9456,0.0597
1492755954302,-0.0865,0.9425,0.0884
1492755954334,-0.0874,0.9383,0.1121
1492755954348,-0.083,0.9526,0.124
1492755954382,-0.0892,0.9684,0.1486
1492755954440,-0.0846,0.9642,0.174
1492755954450,-0.0824,0.9528,0.2001
1492755954482,-0.0815,0.9528,0.2357
1492755954515,-0.0825,0.9447,0.2658
1492755954547,-0.0837,0.9313,0.2835
1492755954605,-0.0876,0.9311,0.3007
1492755954637,-0.0942,0.9254,0.3125
1492755954641,-0.1001,0.917,0.3205
1492755954696,-0.0989,0.9045,0.3243
1492755954728,-0.1053,0.9044,0.3332
1492755954731,-0.1125,0.9077,0.3371
1492755954800,-0.1119,0.9106,0.3283
1492755954805,-0.1216,0.9252,0.3182
1492755954835,-0.1263,0.9327,0.3107
1492755954893,-0.1253,0.9368,0.2885
1492755954897,-0.1295,0.9533,0.2738
1492755954949,-0.1318,0.96,0.2637
1492755954983,-0.1259,0.9569,0.2475
1492755955015,-0.1256,0.9749,0.243
1492755955047,-0.1182,0.9789,0.2496
1492755955091,-0.1023,0.9709,0.2475
1492755955094,-0.093,0.981,0.2546
1492755955150,-0.0763,0.9815,0.2622
1492755955164,-0.0664,0.9823,0.2694
1492755955196,-0.0599,1.0004,0.277
1492755955228,-0.0505,0.9925,0.2856
1492755955261,-0.0541,0.9992,0.302
1492755955293,-0.0543,0.9951,0.3225
1492755955326,-0.0413,0.9537,0.3208
1492755955384,-0.0501,0.9484,0.3348
1492755955388,-0.0495,0.9518,0.3479
1492755955423,-0.0277,0.9184,0.3488
1492755955456,-0.0341,0.9088,0.3625
1492755955488,-0.0466,0.9175,0.3869
1492755955525,-0.0318,0.8895,0.3991
1492755955554,-0.0468,0.8713,0.4154
1492755955594,-0.0761,0.89,0.4337
1492755955627,-0.0803,0.8943,0.4355
1492755955659,-0.0968,0.8982,0.4563
1492755955692,-0.1283,0.8953,0.4766
1492755955724,-0.1334,0.8908,0.4814
1492755955757,-0.1323,0.8811,0.4832
1492755955789,-0.151,0.8652,0.4897
