x,y,z
-0.009521,-1.269043,0.397705
0.154541,-0.949219,0.469727
0.517578,-0.526123,0.591797
0.588623,0.058838,0.574463
0.683105,0.287842,0.570312
0.745117,0.191406,0.600342
0.720459,0.508789,0.580078
0.603516,0.129150,0.584961
0.605469,-0.765381,0.362305
0.293701,-0.644287,0.277832
0.228760,-1.098389,0.321533
0.105957,-0.968994,0.415283
0.045654,-0.618896,0.410156
0.076416,-0.875000,0.418701
0.068604,-0.886963,0.423828
0.069580,-0.882568,0.432129
0.086182,-0.884766,0.423340
0.086426,-0.888184,0.435059
x,y,z
0.077393,-0.887451,0.427490
0.069824,-0.870605,0.428467
0.085693,-0.884277,0.431641
0.097168,-0.851807,0.415527
0.053711,-1.015137,0.418945
0.101807,-1.198730,0.558838
0.455078,-0.469482,0.548828
0.544678,0.144531,0.508789
0.740723,0.314697,0.530518
0.722412,0.318115,0.527588
0.740723,0.390137,0.522461
0.658691,0.468506,0.516846
0.612549,-0.258545,0.535889
0.444824,-0.675293,0.579834
0.163818,-0.803711,0.677002
0.064453,-0.941406,0.608887
0.094971,-0.724121,0.435791
0.062988,-0.869873,0.461914
0.079590,-0.847900,0.479248
0.053955,-0.845703,0.474854
0.067627,-0.850098,0.484131
0.076416,-0.864990,0.469238
x,y,z
0.092041,-0.867188,0.457275
0.083252,-0.862061,0.468750
-0.022705,-0.793457,0.545410
0.099609,-1.260986,0.483643
0.427734,-0.612061,0.551514
0.604736,-0.095947,0.603027
0.663330,0.280029,0.572021
0.734375,0.249512,0.545410
0.752197,0.304688,0.608398
0.717529,0.542969,0.595947
0.549805,0.104248,0.482910
0.380615,-0.884033,0.662598
0.228271,-0.760986,0.614014
0.212402,-0.918945,0.582031
0.127930,-0.799561,0.564697
0.049561,-0.709961,0.458252
0.070068,-0.821533,0.481201
0.079590,-0.879150,0.486328
0.065674,-0.851807,0.489014
0.068848,-0.842041,0.486084
0.058105,-0.853271,0.485840
x,y,z
0.010498,-0.817383,0.540039
0.115234,-1.159668,0.442383
0.225342,-0.936035,0.398438
0.471436,-0.428955,0.510742
0.719482,0.206543,0.422119
0.820557,0.227783,0.532227
0.783936,0.177979,0.530518
0.761963,0.257324,0.608154
0.734375,0.415527,0.504883
0.623047,-0.353027,0.452148
0.471924,-0.493652,0.406982
0.292969,-0.936035,0.499512
0.231201,-0.899170,0.497314
0.052979,-0.971191,0.391357
0.109619,-1.125732,0.356934
0.070312,-0.941162,0.364258
0.076904,-0.908936,0.421631
0.063477,-0.853516,0.476074
0.043457,-0.870361,0.437988
0.046143,-0.879883,0.445801
0.051758,-0.882080,0.437012
x,y,z
0.022949,-1.314209,0.463379
0.239502,-0.805664,0.525879
0.527344,-0.107910,0.524170
0.681152,0.142578,0.576172
0.737305,0.360107,0.622314
0.733643,0.369385,0.539795
0.701904,0.223633,0.546387
0.657227,-0.274414,0.557617
0.400146,-0.497070,0.514893
0.199219,-1.266846,0.348633
0.092773,-0.956299,0.344482
0.049805,-0.964111,0.380127
0.106934,-0.891602,0.345459
0.090332,-0.901367,0.392090
0.080078,-0.888184,0.403809
0.079346,-0.881836,0.406250
0.097900,-0.888916,0.403076
0.099854,-0.881592,0.419678
x,y,z
0.281982,-0.808838,0.472412
0.528564,-0.356689,0.508301
0.670898,0.059814,0.589111
0.716309,0.200195,0.594238
0.723633,0.312744,0.580078
0.708496,0.487061,0.611816
0.602783,-0.045654,0.534424
0.548096,-0.231934,0.545166
0.229492,-0.717041,0.670898
0.021240,-0.950195,0.542725
0.027100,-0.557617,0.396240
0.090820,-0.878906,0.477295
0.046387,-0.868164,0.488525
0.048096,-0.862793,0.482666
0.054688,-0.862793,0.469482
0.055176,-0.863037,0.482910
x,y,z
-0.115479,-1.188232,0.429688
0.136719,-0.920898,0.624023
0.437012,-0.624512,0.605469
0.565186,-0.089600,0.590820
0.665039,0.336426,0.573486
0.729736,0.254395,0.582031
0.718262,0.365967,0.588379
0.631836,0.465088,0.490723
0.569824,-0.487061,0.576904
0.381104,-0.626709,0.733398
0.291260,-0.877197,0.569092
0.097168,-0.837402,0.608398
0.000488,-0.856445,0.484375
0.141602,-0.766846,0.463867
0.039062,-0.839111,0.486328
0.064941,-0.857422,0.497314
0.056152,-0.852051,0.496582
0.039551,-0.847900,0.480225
x,y,z
-0.057373,-1.165039,0.502930
0.135986,-1.008301,0.531982
0.441895,-0.476562,0.512207
0.596680,-0.022461,0.570557
0.703369,0.328857,0.623291
0.741699,0.272461,0.544189
0.712891,0.507568,0.604248
0.637695,0.049316,0.580078
0.597656,-1.017090,0.601074
0.264404,-0.613525,0.520020
0.140869,-1.026367,0.450439
0.071533,-0.822754,0.498779
0.018311,-0.871826,0.431396
0.050293,-0.867920,0.487061
0.046631,-0.872070,0.485352
0.040039,-0.857178,0.472412
0.044434,-0.862061,0.475830
x,y,z
0.034668,-1.290039,0.316162
0.421387,-0.648193,0.327393
0.659424,-0.066406,0.508545
0.718018,0.070312,0.561035
0.729736,0.255859,0.617432
0.746826,0.201660,0.570312
0.745850,0.422852,0.589600
0.630371,-0.068848,0.491455
0.397705,-0.525391,0.397949
0.207275,-1.166748,0.301025
0.168457,-1.029785,0.318359
0.058350,-0.882812,0.302490
0.096191,-0.943115,0.322021
0.072510,-0.873291,0.416016
0.101562,-0.924316,0.368164
0.090332,-0.896484,0.391846
x,y,z
0.091064,-0.898438,0.408203
0.091797,-0.893066,0.392822
0.077881,-0.874756,0.427002
0.063721,-1.338623,0.341797
0.172607,-0.997070,0.484863
0.521484,-0.460938,0.532959
0.631592,0.067627,0.476562
0.763428,0.299805,0.503662
0.753418,0.341553,0.498535
0.734619,0.481201,0.506348
0.627686,0.119141,0.445068
0.407959,-0.404785,0.564941
0.277100,-0.945068,0.733887
0.075195,-0.761230,0.710205
0.143066,-1.300293,0.568359
0.087891,-0.847656,0.405518
0.122314,-0.849365,0.524414
0.142334,-0.836426,0.508545
0.123779,-0.835449,0.498291
x,y,z
0.142090,-0.852539,0.487305
-0.113525,-1.237793,0.469238
0.333740,-0.958984,0.466797
0.526855,-0.471680,0.466309
0.663574,0.133545,0.473145
0.794189,0.213135,0.488281
0.755127,0.311523,0.489502
0.757812,0.519775,0.483887
0.658447,-0.306885,0.626953
0.545166,-0.672119,0.471191
0.264648,-0.804932,0.479248
0.150879,-1.002197,0.508545
0.017578,-0.734375,0.592285
0.016357,-0.829590,0.421875
0.041016,-0.844482,0.470459
0.048828,-0.867920,0.445801
0.041260,-0.848633,0.477295
x,y,z
0.096924,-0.858154,0.499023
0.021729,-1.107666,0.478516
0.115967,-1.042480,0.571045
0.468018,-0.428711,0.533203
0.639160,0.071045,0.555908
0.715576,0.200195,0.579102
0.744385,0.221680,0.575928
0.674561,0.619141,0.582764
0.610352,0.021484,0.545898
0.486572,-0.705811,0.468262
0.157715,-1.041992,0.567871
0.073730,-1.013672,0.489746
0.096191,-0.633545,0.458496
0.083984,-0.873291,0.458740
0.122559,-0.880615,0.438965
0.093994,-0.861084,0.465088
0.088623,-0.865479,0.453125
x,y,z
0.083008,-0.881104,0.449951
0.080811,-0.873291,0.451172
0.074951,-0.870850,0.518555
0.024170,-1.377197,0.418701
0.264160,-0.700684,0.423584
0.543701,-0.250732,0.530273
0.659912,0.117188,0.557861
0.718018,0.373779,0.618164
0.692627,0.454346,0.561523
0.651855,0.268066,0.457764
0.509033,-0.380371,0.537109
0.321289,-1.072754,0.486572
0.231934,-0.774658,0.445557
0.204590,-0.931885,0.542969
-0.003418,-1.501953,0.618164
0.088379,-0.873779,0.410889
0.070557,-0.877197,0.432373
0.076904,-0.881104,0.437500
0.076172,-0.867188,0.460693
0.071045,-0.881836,0.439209
x,y,z
0.115723,-0.944092,0.520264
0.089600,-1.379639,0.390869
0.396484,-0.729248,0.470703
0.576172,0.042480,0.553711
0.657959,0.348145,0.565430
0.762451,0.299072,0.542725
0.751465,0.549316,0.577637
0.685791,-0.043945,0.534180
0.624023,-0.684570,0.396973
0.246094,-0.649414,0.419922
0.202881,-0.841797,0.429688
0.044678,-0.894043,0.462891
0.115723,-1.088623,0.443848
0.089111,-0.881104,0.423340
0.095703,-0.897217,0.392334
0.102051,-0.895508,0.400146
0.111572,-0.888184,0.409912
x,y,z
0.120605,-0.897217,0.393066
0.131348,-0.906494,0.399902
0.026855,-1.324463,0.363281
0.303467,-0.937500,0.485840
0.503662,-0.299316,0.513184
0.648682,0.088135,0.515869
0.774902,0.247559,0.582520
0.756592,0.272949,0.531494
0.705811,0.604736,0.547363
0.669922,-0.026367,0.526123
0.611816,-0.420898,0.343994
0.464844,-1.368896,0.215332
0.172607,-1.024414,0.406494
0.065674,-1.014893,0.341064
0.097412,-0.979248,0.288086
0.116943,-0.967041,0.355469
0.105469,-0.931152,0.333740
0.083252,-0.906982,0.359131
x,y,z
0.177490,-1.050781,0.309570
0.518066,-0.388428,0.465820
0.654785,0.197510,0.476807
0.771729,0.306885,0.529297
0.714844,0.263184,0.624268
0.647949,0.510254,0.626221
0.548584,-0.002686,0.513184
0.437988,-0.708008,0.299561
0.243652,-1.269775,0.432861
0.072266,-0.979736,0.380615
0.274658,-1.250977,0.297607
0.110352,-0.981201,0.399902
0.078857,-0.888672,0.409668
0.079590,-0.901611,0.390381
0.071777,-0.902832,0.390381
0.097656,-0.909180,0.388428
x,y,z
0.046387,-0.881592,0.422119
0.004150,-0.984863,0.356445
0.067627,-1.259766,0.436035
0.420654,-0.406982,0.496582
0.588379,0.154785,0.468262
0.767090,0.361816,0.528809
0.782715,0.259766,0.538574
0.727295,0.541992,0.519043
0.604736,0.234619,0.496826
0.415039,-0.831299,0.555664
0.223145,-0.808105,0.406982
0.117920,-1.250732,0.327148
0.084961,-0.920654,0.338867
0.010010,-0.864502,0.336670
0.096680,-0.918945,0.335449
0.145020,-0.919189,0.350586
0.133301,-0.893799,0.375488
0.131348,-0.896973,0.368164
x,y,z
0.198730,-1.095947,0.265869
0.496582,-0.393799,0.469727
0.623779,0.097656,0.428467
0.741455,0.473877,0.543701
0.787842,0.345459,0.498047
0.726807,0.597900,0.425049
0.694580,0.284668,0.406494
0.515381,-0.651611,0.532471
0.349121,-0.709717,0.526611
0.160645,-0.799072,0.552979
0.125244,-1.078125,0.389648
0.145752,-1.055664,0.403564
0.113525,-0.936035,0.291748
0.123291,-0.938721,0.329346
0.122803,-0.915771,0.326172
x,y,z
0.022461,-1.187012,0.367188
0.337402,-0.908447,0.375000
0.560059,-0.368652,0.515625
0.709717,0.168701,0.455811
0.780518,0.412598,0.512695
0.795410,0.326416,0.526367
0.748535,0.416016,0.522217
0.693115,0.317871,0.510254
0.649414,-0.616455,0.253418
0.483887,-0.691406,0.166504
0.231445,-0.985596,0.226318
0.166504,-1.047363,0.276855
0.120361,-1.252686,0.244141
0.148926,-0.963379,0.251221
0.109375,-0.929688,0.283691
0.153564,-0.922119,0.276611
0.147217,-0.927490,0.290283
x,y,z
0.183838,-0.936768,0.278564
0.055664,-1.310547,0.373047
0.306152,-0.892578,0.500244
0.490967,-0.327637,0.527344
0.621094,0.174072,0.514648
0.691162,0.383057,0.653320
0.699707,0.292236,0.567139
0.645752,0.596680,0.615234
0.560547,-0.063965,0.599121
0.317871,-0.581299,0.514404
0.192871,-1.139404,0.351562
0.124512,-0.991699,0.263428
0.054199,-0.870361,0.273193
0.048096,-0.974365,0.299561
0.061523,-0.922119,0.321045
0.097168,-0.930908,0.300293
0.092773,-0.920654,0.322510
x,y,z
0.081787,-0.909668,0.350098
0.094727,-0.928223,0.350586
0.087891,-0.929199,0.355469
-0.151123,-1.104248,0.181396
0.264160,-1.037842,0.438965
0.476807,-0.602539,0.452393
0.633057,-0.030762,0.452148
0.732422,0.249268,0.606689
0.753662,0.270996,0.572998
0.734863,0.333252,0.502686
0.609863,0.418945,0.518799
0.521729,-0.493408,0.397949
0.389160,-1.345215,0.275635
0.147949,-0.806885,0.270508
0.071777,-1.054932,0.216797
0.119629,-0.957275,0.185303
0.111328,-0.967529,0.248291
0.095215,-0.952148,0.248535
0.108887,-0.947510,0.251709
0.101318,-0.938232,0.240967
x,y,z
0.144043,-0.960938,0.239990
0.144287,-0.950195,0.254150
-0.076172,-1.201660,0.092773
0.213379,-1.270264,0.112549
0.483887,-0.508057,0.334473
0.662598,0.059082,0.480469
0.792480,0.146484,0.570557
0.807617,0.237061,0.542236
0.758789,0.303223,0.612305
0.786133,0.204590,0.437012
0.555420,-0.475586,0.433350
0.320801,-0.995850,0.305176
0.334717,-1.081055,0.175781
0.152832,-0.888672,0.282227
0.142822,-0.964111,0.247559
0.097168,-1.007324,0.217529
0.077393,-0.945557,0.265137
0.084473,-0.938477,0.266846
0.097900,-0.948975,0.253906
0.094482,-0.947754,0.245850
x,y,z
0.123779,-0.944336,0.257080
0.119385,-0.945801,0.258057
0.124756,-0.950684,0.285156
0.067627,-1.403809,0.265625
0.230225,-1.001221,0.459961
0.476074,-0.580811,0.443604
0.645264,0.021484,0.578613
0.734619,0.228027,0.518799
0.776123,0.287354,0.477783
0.770264,0.464600,0.504395
0.675537,0.244385,0.368652
0.418213,-0.573242,0.555176
0.344727,-1.374268,0.417236
0.179443,-0.910400,0.396973
0.140869,-1.006104,0.280273
0.150879,-0.941162,0.220947
0.129639,-0.882812,0.346680
0.217041,-0.955566,0.240479
0.150146,-0.927490,0.262207
0.171875,-0.937744,0.248291
x,y,z
0.119873,-1.213623,0.276123
0.203125,-1.004883,0.302734
0.463623,-0.352539,0.479248
0.667725,0.139648,0.511963
0.741211,0.222412,0.612549
0.782227,0.309326,0.488525
0.719727,0.511230,0.554199
0.507812,-0.130127,0.453613
0.236572,-1.166992,0.409668
0.102051,-0.821777,0.239990
0.193604,-1.099121,0.113037
0.111816,-1.268066,0.162842
0.088623,-1.001221,0.172852
0.104004,-0.956055,0.228760
0.107422,-0.945557,0.226074
x,y,z
0.143799,-0.947266,0.251709
0.082520,-1.108643,0.207031
0.208496,-1.243408,0.180664
0.508057,-0.569336,0.403320
0.616455,0.044189,0.438477
0.746338,0.270996,0.510742
0.717285,0.388428,0.629395
0.732666,0.510010,0.647949
0.691406,0.177002,0.436279
0.498047,-0.611084,0.409424
0.264648,-0.843262,0.391113
0.209473,-1.220459,0.158691
0.124023,-1.073242,0.126221
0.157715,-0.963623,0.202881
0.082031,-0.917480,0.301270
0.161377,-0.926270,0.329346
0.148438,-0.920898,0.327637
0.153809,-0.913330,0.329346
0.156982,-0.925781,0.320068
0.163330,-0.910889,0.322266
0.152344,-0.910156,0.329834
0.164795,-0.909180,0.333740
x,y,z
0.163818,-0.915039,0.331055
0.173584,-0.909912,0.333008
0.136230,-0.892334,0.378662
0.166260,-1.418213,0.278076
0.322998,-0.673340,0.454834
0.620605,0.040283,0.519531
0.744873,0.277100,0.498047
0.799072,0.294434,0.504639
0.742920,0.424072,0.566162
0.660156,0.354004,0.561279
0.583252,-0.385986,0.352783
0.500732,-1.422607,0.199951
0.228271,-0.856445,0.334473
0.082520,-0.887207,0.383057
-0.042480,-0.793213,0.382080
0.179932,-0.942139,0.339844
0.166016,-0.868652,0.418213
0.177246,-0.887695,0.371582
0.162598,-0.870605,0.392578
x,y,z
0.171143,-0.858887,0.439209
0.047119,-1.217773,0.362793
0.090576,-1.012695,0.441650
0.532227,-0.368896,0.574707
0.645752,0.158936,0.507568
0.730957,0.505859,0.508301
0.772705,0.398926,0.436768
0.701416,0.478516,0.440918
0.606445,-0.443359,0.550293
0.636230,-0.499756,0.469971
0.376221,-0.785889,0.493896
0.173096,-1.001953,0.475586
0.100342,-1.021729,0.352051
0.104736,-0.904053,0.311279
0.107910,-0.860352,0.447998
0.118896,-0.893311,0.401611
0.120117,-0.891602,0.401855
0.113525,-0.890625,0.395752
x,y,z
0.141846,-0.893311,0.393066
-0.018799,-1.535645,0.424072
0.149414,-1.030762,0.552734
0.459961,-0.414062,0.471436
0.690430,0.229980,0.453369
0.790527,0.377441,0.505615
0.770508,0.310303,0.527588
0.755859,0.489990,0.502441
0.755615,0.385742,0.460938
0.488281,-0.504150,0.393555
0.220459,-0.982178,0.372559
0.169189,-1.066406,0.275635
-0.060547,-1.537598,0.385254
0.101318,-0.984863,0.211426
0.152832,-0.927490,0.267334
0.218018,-0.933838,0.247314
0.219238,-0.949219,0.219971
x,y,z
0.815430,0.191406,0.428955
0.740234,0.383057,0.577148
0.795654,0.422852,0.480225
0.797119,0.335693,0.389404
0.721436,-0.381104,0.368652
0.487305,-0.650391,0.385254
0.463135,-1.089844,0.207275
0.279541,-0.900879,0.261475
0.209473,-1.093994,0.198242
0.157959,-0.989258,0.171387
0.169678,-0.951172,0.223633
0.158447,-0.957031,0.223877
0.156738,-0.950928,0.232910
0.130127,-0.930176,0.248535
x,y,z
0.134033,-0.906250,0.322754
0.158691,-0.903076,0.378906
0.030029,-1.349609,0.505371
0.146729,-0.997314,0.470459
0.477539,-0.276123,0.448486
0.662842,0.302246,0.481201
0.802490,0.258301,0.472900
0.803955,0.310303,0.527832
0.757568,0.526367,0.507812
0.712646,0.072266,0.529541
0.578125,-0.557861,0.424561
0.418945,-0.916992,0.338379
0.259521,-0.924561,0.355469
0.151123,-0.921387,0.321533
0.064697,-0.996582,0.254883
0.029053,-1.491943,0.291016
0.085938,-0.994141,0.150879
0.096191,-0.965820,0.203125
0.085938,-0.935547,0.251953
0.104248,-0.937256,0.275635
x,y,z
0.071045,-1.226807,0.209717
0.171631,-1.177979,0.291016
0.420166,-0.604004,0.357178
0.605957,0.031738,0.482422
0.756104,0.310547,0.530518
0.762207,0.439453,0.464844
0.732178,0.424316,0.461670
0.756348,0.423096,0.482666
0.608887,-0.158447,0.460938
0.327393,-0.477783,0.606689
0.271240,-0.728027,0.448730
0.250732,-1.037354,0.224121
0.150146,-1.036865,0.266846
0.130371,-0.866943,0.282471
0.169434,-0.970703,0.219971
0.159668,-0.919434,0.295410
0.173584,-0.920410,0.304688
0.184082,-0.911865,0.314697
x,y,z
0.462891,-0.573975,0.459473
0.603271,0.028809,0.528564
0.721680,0.468018,0.484375
0.794922,0.325195,0.468018
0.763184,0.435547,0.490723
0.650391,0.556152,0.557861
0.630615,-0.211426,0.426025
0.527588,-0.490723,0.388184
0.463867,-1.051270,0.427002
0.168701,-0.886475,0.458740
0.112549,-1.063965,0.251953
0.157227,-0.830078,0.341797
0.169189,-0.940918,0.283691
0.211670,-0.928955,0.295654
0.193848,-0.906982,0.312256
0.188721,-0.915771,0.309326
x,y,z
0.614990,0.241455,0.504639
0.718994,0.490234,0.531982
0.742920,0.368896,0.511963
0.680176,0.324951,0.537598
0.712158,-0.388184,0.389404
0.664795,-0.631592,0.295654
0.262695,-0.989014,0.222168
0.194824,-0.946533,0.167725
0.069092,-0.951904,0.257080
0.139404,-1.041260,0.255859
0.131348,-0.875977,0.448242
0.107666,-0.905273,0.356689
0.110596,-0.909180,0.373779
0.112793,-0.895752,0.377197
0.123535,-0.898193,0.364258
x,y,z
0.298096,-1.000977,0.069824
0.650879,-0.364502,0.234619
0.743164,0.085938,0.524170
0.799316,0.091064,0.573730
0.796143,0.200928,0.634033
0.711914,-0.090576,0.421631
0.699951,-0.756348,0.295654
0.399414,-0.733887,0.266113
0.248779,-0.961426,0.402344
0.046387,-0.761475,0.517090
0.196777,-1.076172,0.562012
0.079346,-0.811279,0.490479
0.130371,-0.839600,0.498535
0.125977,-0.842041,0.493896
0.130371,-0.848633,0.479492
x,y,z
0.393555,-0.844482,0.399658
0.570557,-0.296875,0.419678
0.612793,0.370605,0.594238
0.719971,0.232910,0.649902
0.791016,0.117188,0.596191
0.697754,0.274658,0.612549
0.739014,-0.314209,0.353760
0.679688,-0.692383,0.258301
0.425537,-0.609375,0.368652
0.305176,-0.888428,0.413818
0.277832,-1.106445,0.300293
0.184814,-0.988281,0.256592
0.160400,-0.891113,0.262939
0.171387,-0.935791,0.357910
0.162109,-0.950928,0.275391
0.148438,-0.894775,0.348145
0.165527,-0.914551,0.317871
x,y,z
0.176514,-1.206787,0.031982
0.501465,-0.874023,0.159424
0.688232,-0.232910,0.389160
0.752686,0.027832,0.510010
0.843994,0.035645,0.551758
0.856689,-0.006104,0.505859
0.800293,0.063721,0.533691
0.815186,-0.169434,0.404541
0.812012,-0.452881,0.338867
0.481445,-0.588379,0.411865
0.177002,-0.848877,0.476807
0.174805,-0.881348,0.593262
0.082275,-0.812500,0.560791
0.138672,-0.392578,0.608887
0.087646,-0.739746,0.612793
0.096924,-0.770752,0.615234
0.090332,-0.765137,0.615234
0.080322,-0.763916,0.617920
x,y,z
0.000000,-0.844238,0.544434
0.151855,-1.139648,0.281494
0.529541,-1.048096,-0.001709
0.689941,-0.414062,0.242188
0.769287,-0.124512,0.458008
0.798584,-0.091064,0.581543
0.795654,-0.064209,0.549316
0.763916,0.004395,0.627441
0.783691,-0.299561,0.267090
0.424561,-0.531250,0.426270
0.350098,-1.108154,0.556885
0.095459,-0.672852,0.644775
0.058594,-0.512207,0.695312
0.090332,-0.621094,0.608154
0.063721,-0.739014,0.618408
0.048584,-0.783447,0.607422
0.045410,-0.747314,0.641113
0.059570,-0.749512,0.645020
x,y,z
0.276123,-1.113525,0.274170
0.705078,-0.597656,0.381836
0.732422,-0.162598,0.437256
0.807373,0.224365,0.558105
0.832764,-0.072266,0.534180
0.809082,0.097412,0.510010
0.710938,-0.381592,0.397949
0.515137,-0.677246,0.410645
0.135742,-0.801270,0.551758
0.100586,-0.725342,0.672607
-0.058838,-1.281982,1.108643
0.042480,-0.771484,0.646973
0.011475,-0.692627,0.705322
0.042480,-0.764893,0.643311
0.039307,-0.734619,0.665039
x,y,z
0.037354,-0.702637,0.669922
0.017090,-0.741455,0.650635
0.022705,-0.705811,0.695068
0.154541,-1.170654,0.452148
0.390137,-0.933350,0.257080
0.609131,-0.453613,0.316162
0.721436,-0.146973,0.558350
0.652832,0.120117,0.781982
0.721191,0.022217,0.642578
0.691406,0.095703,0.642578
0.676025,-0.281982,0.455811
0.522949,-0.581055,0.633545
0.410889,-0.822021,0.524658
0.120850,-0.840820,0.585205
0.059082,-0.849121,0.594482
0.051758,-0.711426,0.651123
0.088867,-0.755371,0.657471
0.062988,-0.773193,0.633301
0.027100,-0.724365,0.661377
0.023926,-0.749268,0.640137
x,y,z
0.042969,-0.759033,0.651855
-0.028809,-0.697998,0.718506
0.066650,-1.167480,0.150635
0.439697,-0.956543,0.080811
0.728760,-0.565918,0.308594
0.726074,-0.139160,0.433838
0.667480,-0.011719,0.701904
0.692383,0.078857,0.650391
0.773926,0.246094,0.654297
0.709961,-0.318848,0.482178
0.655273,-0.429688,0.524658
0.236816,-0.389404,0.679199
0.125732,-0.875244,0.678711
-0.022217,-0.807861,0.769287
-0.174316,-0.656738,0.878662
0.019043,-0.579834,0.865723
-0.006836,-0.587402,0.808594
-0.007568,-0.562500,0.822510
0.007324,-0.569336,0.803955
x,y,z
-0.083740,-0.524414,0.805908
0.051758,-1.072998,0.398682
0.309326,-1.021484,0.196777
0.648682,-0.717529,0.217285
0.725586,-0.293457,0.425537
0.725586,-0.041016,0.615234
0.734619,0.020752,0.604004
0.798340,0.118896,0.728027
0.777100,-0.144043,0.467529
0.645264,-0.533447,0.237061
0.493164,-0.876465,0.531982
0.205811,-0.528809,0.744873
0.070312,-0.866699,0.703125
0.174316,-0.705078,0.687012
0.122314,-0.764648,0.619873
0.080811,-0.702393,0.684814
0.106201,-0.729736,0.667725
x,y,z
0.186523,-1.015137,0.509521
0.161621,-0.989014,0.581543
0.481445,-0.694336,0.460205
0.683838,-0.145996,0.482910
0.768799,-0.076172,0.563721
0.748779,-0.080322,0.573242
0.722412,0.057373,0.704590
0.741699,-0.004639,0.568115
0.673096,-0.241699,0.577148
0.500488,-0.634277,0.631592
0.203369,-0.859131,0.697021
0.214111,-0.611572,0.697021
0.004150,-0.591309,0.843750
0.066650,-0.494629,0.788574
0.079590,-0.681641,0.708740
0.128418,-0.753418,0.673340
0.109131,-0.697021,0.690674
x,y,z
-0.000732,-0.510254,0.796143
0.161621,-1.092285,0.481934
0.488770,-1.003418,0.090576
0.669922,-0.519531,0.268799
0.768555,-0.075195,0.379395
0.815430,0.083984,0.480957
0.827393,-0.075684,0.534912
0.753174,0.078125,0.544678
0.710938,-0.411133,0.320312
0.572021,-0.658203,0.470459
0.432129,-0.799561,0.475098
0.137695,-0.768311,0.692139
0.115479,-0.722900,0.754395
0.022949,-0.627686,0.755127
0.051025,-0.700195,0.721436
0.062744,-0.646729,0.753418
0.053955,-0.631592,0.751465
x,y,z
0.070557,-0.681396,0.724121
0.065186,-0.667480,0.724365
0.059082,-0.667480,0.729004
0.098877,-0.666992,0.806641
-0.048096,-1.037109,0.589600
0.261963,-1.002930,0.287354
0.626221,-0.643555,0.357178
0.688721,-0.270996,0.410645
0.744385,-0.028564,0.572266
0.749512,-0.117188,0.543213
0.722656,0.053223,0.660400
0.690186,-0.398926,0.460938
0.519531,-0.754150,0.431152
0.192627,-0.688477,0.635742
0.112793,-0.899414,0.694336
-0.033691,-0.525635,0.858398
-0.019775,-0.377686,0.865723
0.020508,-0.625732,0.783447
0.028076,-0.626465,0.769287
x,y,z
0.033203,-0.645752,0.747559
0.035400,-0.638916,0.773682
-0.024414,-0.568604,0.823486
0.086426,-1.342529,0.408447
0.229736,-1.140137,0.210938
0.610352,-0.612549,0.166748
0.734131,-0.367676,0.234863
0.730225,-0.095947,0.524658
0.711914,-0.075684,0.749268
0.727539,0.111328,0.748779
0.593506,-0.393555,0.425781
0.437012,-0.884033,0.368164
0.305420,-0.824463,0.436279
0.110596,-0.797119,0.648926
0.075439,-0.658936,0.767822
0.072754,-0.797607,0.640625
0.073975,-0.689209,0.671631
0.061768,-0.706299,0.687988
0.076416,-0.710205,0.697021
0.059326,-0.695312,0.692627
0.065674,-0.679688,0.728271
x,y,z
0.284424,-1.187500,0.197754
0.611816,-0.690918,0.158447
0.727539,-0.232666,0.385742
0.786621,-0.012451,0.381104
0.835449,0.042725,0.567139
0.788574,0.068604,0.651367
0.806152,-0.148438,0.377197
0.709229,-0.471924,0.428955
0.511475,-0.658936,0.293701
0.331299,-0.788086,0.585938
0.150879,-0.802734,0.686035
0.079590,-0.826904,0.798584
0.052734,-0.793457,0.653809
0.074463,-0.714600,0.685547
0.090332,-0.760986,0.640137
0.081055,-0.739258,0.665771
x,y,z
0.020752,-0.627930,0.679443
0.182373,-1.231201,0.429199
0.475830,-0.813477,0.247559
0.674316,-0.552246,0.249268
0.739746,-0.077148,0.387939
0.794434,-0.003174,0.517578
0.774902,0.020508,0.591309
0.745605,0.156738,0.604980
0.791992,-0.279785,0.399414
0.642578,-0.409668,0.509033
0.383057,-0.694092,0.616943
0.239502,-0.816895,0.581055
0.004150,-0.686523,0.751953
0.060059,-0.558594,0.760742
0.054443,-0.626465,0.757812
0.091309,-0.702881,0.697510
x,y,z
0.060303,-0.982178,0.473389
0.246582,-0.978516,0.164551
0.559570,-0.873291,0.080811
0.678955,-0.469727,0.235840
0.699951,-0.056396,0.378662
0.826416,0.016846,0.651367
0.757568,0.046631,0.624756
0.780518,-0.099365,0.484619
0.726074,-0.446289,0.387939
0.576660,-0.497070,0.479004
0.191406,-0.839844,0.649170
0.023438,-0.610596,0.821289
0.049561,-0.277588,0.883057
0.020508,-0.401855,0.909912
0.034424,-0.437500,0.893799
0.022705,-0.348877,0.908203
0.048096,-0.568848,0.813721
x,y,z
0.197510,-1.056152,0.457275
0.504639,-0.830811,0.242188
0.674072,-0.338135,0.366943
0.775879,-0.102539,0.468506
0.791748,-0.010010,0.528809
0.747803,0.122070,0.591309
0.763916,-0.066895,0.529053
0.688721,-0.298584,0.489746
0.507812,-0.551270,0.375244
0.235840,-0.785889,0.671387
0.036865,-0.851807,0.800049
-0.005371,-1.080566,1.567627
