x,y,z
0.056396,-0.255127,0.716553
0.241943,-0.893311,-0.627197
0.177734,-0.682617,-0.812012
0.274658,-0.574463,-0.834229
0.294434,-0.927002,-0.614990
0.098145,-0.397461,0.677002
0.125488,-0.224609,0.983643
0.166992,-0.195068,0.947754
0.130371,-0.337646,0.961426
0.167725,-0.344238,0.902832
0.178467,-0.376465,0.945068
0.172119,-0.374268,0.912354
x,y,z
0.139160,-0.404053,0.877441
0.140625,-0.394775,0.901123
0.092529,-0.278076,0.965088
0.373535,-1.218994,-0.747559
0.286865,-0.679443,-0.683594
0.269287,-0.631592,-0.811035
0.296387,-0.699951,-0.768066
0.195557,-0.819092,-0.359619
0.026611,-0.373047,0.631592
0.062012,-0.234131,0.956299
0.080078,-0.349121,0.945068
0.101074,-0.392334,0.893311
0.093994,-0.391602,0.904297
0.093750,-0.383789,0.895752
0.109375,-0.420410,0.893555
0.094727,-0.417969,0.895996
0.082031,-0.458496,0.906494
x,y,z
0.255615,-0.636719,-0.936035
0.311768,-0.925781,-0.737549
0.261475,-0.681641,-0.805908
0.251221,-0.849854,-0.711426
0.117676,-0.615479,0.272217
0.030762,-0.048340,0.932373
0.076172,-0.126709,0.941650
0.072998,-0.288818,0.975830
0.063477,-0.347168,0.972168
x,y,z
0.092041,-0.287598,0.950195
0.093750,-0.108154,0.974121
0.145264,-1.006348,-0.395508
0.101807,-0.769287,-0.694824
0.152832,-0.825195,-0.757324
0.187744,-0.963135,-0.405762
0.115723,-0.699707,0.455566
0.057861,-0.037842,0.989258
0.064941,-0.068604,1.015625
0.062256,-0.162842,0.997070
0.066650,-0.187500,0.988770
0.071533,-0.242676,0.965332
0.066895,-0.177979,0.980225
0.067139,-0.224609,0.966553
x,y,z
0.056885,-0.338623,0.973145
0.059814,-0.322510,0.981201
0.049072,-0.210938,0.968018
0.041748,-0.254395,0.959473
0.033936,-0.419922,0.645264
0.167236,-0.990723,-0.402100
0.129395,-0.791992,-0.630615
0.118896,-0.762207,-0.719971
0.151367,-0.945801,-0.718506
0.084229,-1.035400,0.111572
0.058594,-0.611328,0.651123
0.030273,0.080078,0.953125
0.032227,0.010498,1.020752
0.035645,-0.103027,1.023682
0.058350,-0.168945,0.976074
0.038818,-0.139648,0.984619
x,y,z
0.019531,-0.223633,0.982910
0.021240,-0.207520,0.971680
0.020752,-0.194092,0.978760
-0.002686,-0.005859,1.042969
0.197266,-1.250488,-0.379395
0.134277,-0.810791,-0.604736
0.123047,-0.677734,-0.784912
0.123047,-0.821289,-0.861816
0.136719,-0.845459,-0.156250
0.102295,-0.754639,0.431396
-0.011719,0.032471,0.995605
0.016846,-0.193604,0.986084
0.001953,-0.223389,0.959717
0.021240,-0.274170,0.939941
0.022461,-0.268555,0.927490
x,y,z
-0.002197,-0.180420,0.858643
0.090332,-1.003662,-0.304443
0.153076,-0.940186,-0.591797
0.137939,-0.869629,-0.686768
0.155029,-1.000000,-0.577637
0.049072,-0.905518,0.236572
0.021973,-0.143311,0.808105
0.015381,-0.123291,0.996826
0.010986,-0.260254,0.983643
0.007080,-0.228027,0.962646
0.002686,-0.237793,0.969971
0.003662,-0.237061,0.968750
x,y,z
0.002441,-0.251709,0.996582
0.019775,-0.278076,0.980957
0.008545,-0.199219,0.943359
-0.007568,-0.012451,0.981689
-0.071533,0.024170,1.081543
0.157959,-1.102295,-0.228516
0.093262,-0.849121,-0.652588
0.097412,-0.705322,-0.794678
0.106934,-0.807373,-0.818848
0.063721,-0.911621,-0.123535
-0.048584,-0.641357,0.700684
-0.033936,-0.103760,1.014893
-0.006836,-0.125488,0.971436
-0.008545,-0.201416,0.938965
-0.016846,-0.181885,1.004150
x,y,z
-0.023438,-0.255615,1.016113
-0.007812,-0.215820,0.991699
-0.020264,-0.157471,0.946045
-0.026855,-0.107910,0.985107
-0.032959,-0.296631,0.772217
0.058105,-0.895752,-0.328369
0.158936,-0.781982,-0.742432
0.128418,-0.795898,-0.754395
0.179688,-0.988525,-0.461182
-0.101318,-0.621094,0.721924
-0.033203,-0.155273,1.042480
-0.000732,-0.199707,0.961426
0.003906,-0.171631,0.969971
x,y,z
-0.006592,-0.180908,0.976318
-0.085693,0.005859,1.034912
0.115967,-1.246826,-0.242188
0.096191,-0.854004,-0.598877
0.062744,-0.800049,-0.669922
0.074219,-0.847656,-0.647461
0.100830,-0.981934,-0.300781
-0.013916,-0.370361,0.769531
-0.045166,0.137451,1.011963
-0.009277,-0.128174,0.987549
0.022217,-0.054199,0.981689
-0.005371,-0.130127,0.990479
x,y,z
0.059814,-0.258301,0.989746
0.066895,-0.215820,0.979248
0.015381,-0.229004,1.019775
0.165527,-0.494141,0.538818
0.283447,-0.968262,-0.579834
0.187744,-0.702881,-0.738037
0.212891,-0.758301,-0.748047
0.195312,-0.848389,-0.508789
0.143799,-0.733887,0.291016
0.065674,-0.149170,0.885742
0.018066,-0.229248,0.990234
0.033691,-0.253906,0.979004
0.028564,-0.253906,0.955566
0.026367,-0.286865,0.972168
0.024658,-0.311768,0.934326
x,y,z
0.015625,-0.175293,1.003174
-0.007812,-0.607422,0.602783
0.175293,-0.944580,-0.465088
0.221436,-0.716309,-0.745850
0.166016,-0.696533,-0.751221
0.191895,-0.767578,-0.694336
0.183350,-0.848145,-0.078125
-0.010498,-0.336182,0.692871
-0.040771,-0.043213,1.048584
0.014893,-0.162109,1.010986
0.018555,-0.236572,0.948486
0.001953,-0.271973,0.972168
x,y,z
0.055664,-0.307861,0.934082
0.057129,-0.111816,1.047607
0.046387,-0.747070,0.350586
0.199463,-0.885742,-0.416748
0.206299,-0.701416,-0.796631
0.163330,-0.746826,-0.747559
0.233398,-1.000977,-0.356689
0.121582,-0.670654,0.473877
0.056396,-0.391602,0.806152
0.068359,-0.180420,1.037842
0.061035,-0.245605,0.992188
0.080566,-0.229492,0.956299
x,y,z
0.092529,-0.440918,0.866943
0.044922,-0.205078,0.911621
0.179688,-0.952393,-0.252197
0.173096,-0.758545,-0.590332
0.181396,-0.649658,-0.854492
0.210693,-0.820801,-0.868164
0.131348,-0.971924,-0.177734
0.111816,-0.705566,0.411377
-0.005371,0.022705,1.031738
-0.008301,-0.061768,0.998535
0.013184,-0.098389,0.971924
0.020996,-0.160400,1.035645
x,y,z
0.041992,-0.134521,0.974365
0.074463,-0.316406,0.763428
0.097900,-1.002441,-0.117676
0.178711,-0.885010,-0.682373
0.117432,-0.745850,-0.739014
0.178467,-0.883301,-0.656738
0.130615,-0.950439,-0.125732
0.005371,-0.082764,0.787354
0.045410,-0.114502,0.969482
0.055908,-0.166504,0.968262
0.053955,-0.213867,0.982910
x,y,z
0.027344,-0.246094,0.950195
0.044434,-0.236816,0.979492
0.020996,-0.725342,-0.001221
0.067871,-0.791992,-0.638184
0.126709,-0.697754,-0.804199
0.158447,-0.777832,-0.822266
0.161133,-1.021240,-0.361816
0.002930,-0.587891,0.554688
-0.039795,-0.159912,1.011719
0.041748,-0.061279,0.985596
0.020264,-0.223145,0.946289
x,y,z
0.168945,-0.925293,-0.571777
0.163330,-0.788086,-0.752686
0.108887,-0.741943,-0.676270
0.161621,-0.963379,-0.468506
0.162354,-0.835449,0.054932
0.034180,-0.300537,0.839600
0.019775,-0.073486,1.053955
0.016602,-0.168701,1.002441
0.014648,-0.236328,0.955566
x,y,z
0.001709,-0.407959,0.653564
0.113770,-1.024658,-0.459229
0.217285,-0.759521,-0.712891
0.181885,-0.683838,-0.768799
0.209717,-0.893311,-0.687988
0.105713,-0.909424,0.191406
0.006104,-0.048096,0.902100
-0.016113,-0.195312,1.015625
0.061768,-0.269043,0.966797
0.031006,-0.251953,0.972168
x,y,z
0.147705,-0.240723,0.957031
0.141846,-0.328857,0.892578
0.112305,-0.791504,-0.230713
0.150879,-0.712891,-0.734863
0.251465,-0.599121,-0.812500
0.215576,-0.664062,-0.913818
0.215332,-0.916748,-0.420898
0.097168,-0.609619,0.471924
-0.020020,-0.035889,1.063232
0.046143,-0.175293,0.988525
0.042480,-0.251709,0.936035
x,y,z
0.041992,-0.273926,0.978027
0.029297,-0.250000,0.773682
0.129883,-0.942871,-0.350830
0.223145,-0.767334,-0.711426
0.197998,-0.656006,-0.822021
0.197021,-0.757324,-0.747070
0.237061,-1.088379,-0.248535
-0.008057,-0.365967,0.718262
0.015137,-0.248535,0.973633
0.048828,-0.225586,0.920166
0.031738,-0.317383,0.958252
x,y,z
0.093994,-0.573486,0.435547
0.176025,-0.918213,-0.307861
0.146973,-0.809082,-0.683838
0.168701,-0.665283,-0.778809
0.171143,-0.897461,-0.838867
0.145508,-0.965332,-0.102783
0.076416,-0.343018,0.694336
-0.029541,-0.057861,1.031006
0.052490,-0.189941,0.909668
0.041016,-0.220947,0.997070
0.056152,-0.208496,0.978516
x,y,z
0.066406,-0.222900,0.926025
0.026367,-0.129639,1.020508
0.052979,-0.474609,0.538818
0.164551,-0.883301,-0.521484
0.156006,-0.729980,-0.744629
0.153809,-0.671387,-0.789307
0.223877,-0.903320,-0.747803
0.120605,-0.887695,0.195068
0.003906,-0.299072,0.931885
0.023682,-0.212158,0.980957
0.015137,-0.183350,0.979248
0.006348,-0.246826,0.977539
0.020752,-0.257324,0.933105
x,y,z
0.056885,-0.338379,0.950439
0.048096,-0.282471,0.948242
0.053955,-0.248291,0.958496
0.070068,-0.394531,0.811035
0.133545,-0.845703,0.345459
0.178467,-1.100586,-0.526855
0.202637,-0.697266,-0.714355
0.217285,-0.685791,-0.769043
0.251953,-0.885742,-0.490234
0.143066,-0.835693,0.273926
0.046387,-0.029297,1.053223
0.083008,-0.286621,0.937012
0.069336,-0.246094,0.910889
0.092773,-0.291992,0.949707
x,y,z
0.048096,-0.325195,0.941162
0.035645,-0.256348,0.960693
0.044434,-0.245117,0.979492
0.028320,-0.581543,0.437988
0.187988,-0.835205,-0.539551
0.199707,-0.680908,-0.769043
0.209717,-0.897949,-0.803467
0.213867,-1.004150,-0.289062
0.034668,-0.625977,0.596191
0.034180,-0.272705,0.911133
0.075928,-0.324463,0.941895
0.087646,-0.379883,0.890137
0.057617,-0.385498,0.932129
x,y,z
0.058838,-0.279541,0.908691
0.141602,-0.898682,0.227051
0.135986,-0.833740,-0.563477
0.215088,-0.752441,-0.671387
0.235596,-0.865234,-0.670166
0.114990,-0.968506,0.293213
0.010742,-0.492432,0.807373
0.012695,-0.248535,0.964844
0.003418,-0.222412,0.968750
0.013428,-0.236816,0.954102
x,y,z
-0.006348,-0.289551,0.946777
0.004883,-0.296875,0.955566
0.002930,-0.281982,0.964355
0.011963,-0.291260,0.944092
0.008301,-0.262451,0.965088
-0.034424,-0.354492,0.833252
0.181152,-1.025146,-0.477783
0.125732,-0.784912,-0.601562
0.207520,-0.746094,-0.775391
0.172363,-0.909180,-0.700684
0.095703,-0.903564,0.099609
0.038330,-0.543213,0.800293
-0.027588,-0.051758,0.979004
0.017822,-0.050537,1.002686
0.007812,-0.171143,0.966553
x,y,z
0.034668,-0.271973,0.951416
0.035889,-0.247070,0.981689
0.032715,-0.175049,0.944092
0.175781,-0.998047,-0.300049
0.172852,-0.804199,-0.425293
0.222900,-0.760498,-0.734131
0.183594,-0.766113,-0.580322
0.218018,-0.960938,-0.566650
0.138672,-0.932861,0.303223
0.069580,-0.362061,0.770264
-0.025391,0.027100,1.033203
-0.012695,-0.067627,1.016357
-0.011475,-0.114258,0.974609
-0.021729,-0.181152,0.995361
0.007568,-0.128174,0.977295
0.009277,-0.122803,1.002930
0.018066,-0.153320,0.988281
0.019043,-0.157471,0.977539
x,y,z
0.210693,-0.875244,-0.626221
0.112061,-0.838623,-0.579590
0.189697,-1.004395,-0.470703
0.116699,-0.896729,0.279541
0.001953,-0.382080,0.793945
-0.016602,-0.044434,0.998291
0.000977,-0.076660,1.028564
0.000488,-0.096924,0.983154
0.002686,-0.165771,0.990479
0.005859,-0.159424,0.985352
0.012695,-0.161621,0.973633
0.006348,-0.159668,0.992676
x,y,z
-0.005371,-0.170654,0.987305
-0.010742,-0.158447,0.981201
0.014404,-0.127686,0.989014
-0.038086,-0.533936,0.766846
0.178467,-1.126465,-0.194092
0.106934,-0.720215,-0.521484
0.126953,-0.789062,-0.661621
0.161621,-0.968506,-0.703857
0.138184,-0.976318,-0.019531
0.075928,-0.562012,0.684082
0.012695,-0.044434,0.989258
0.028320,-0.085205,0.990234
0.022705,-0.109131,1.014160
0.044189,-0.137207,0.978271
x,y,z
0.031494,-0.226807,0.987305
0.021240,-0.201904,0.939209
-0.056396,-0.163086,1.019043
0.213867,-0.928955,0.174805
0.156494,-0.842041,-0.351074
0.180176,-0.754883,-0.659668
0.202148,-0.823242,-0.731689
0.199463,-1.025879,-0.320068
0.078613,-0.707520,0.478271
0.039307,-0.057617,0.880859
0.002930,-0.090332,1.008545
0.032471,-0.243652,1.005371
0.048340,-0.236328,0.946777
x,y,z
0.027832,-0.115479,1.008789
0.088379,-0.808350,0.308838
0.086670,-0.921387,-0.501709
0.191406,-0.892090,-0.663574
0.206299,-0.962891,-0.495117
0.150635,-0.923584,0.231689
0.026123,-0.345947,0.927979
0.067383,-0.212158,0.970215
0.053711,-0.246094,0.944824
0.087402,-0.257812,0.934814
x,y,z
0.033691,-0.332520,0.965820
0.036865,-0.229248,0.993408
0.023438,-0.150635,1.040283
0.112305,-0.695557,0.487305
0.026855,-0.916504,-0.392090
0.184814,-0.807617,-0.671875
0.167969,-0.800781,-0.771484
0.208496,-0.971191,-0.373535
0.137207,-0.715332,0.450195
-0.029297,-0.181152,1.010986
0.045166,-0.167725,0.984863
0.044678,-0.218262,0.962646
0.031738,-0.196777,0.973633
0.030273,-0.227295,0.992676
