x,y,z
0.368408,-0.885498,0.02832
0.354492,-0.913086,0.045166
x,y,z
0.381836,-0.9021,-0.005859
0.439453,-0.928467,-0.100586
0.43335,-0.926025,-0.236328
0.072754,-0.968262,-0.276367
0.046631,-0.901367,-0.009033
0.080078,-0.894043,0.04541
0.299561,-0.927734,0.260254
0.536621,-1.015381,0.220215
0.519287,-0.928223,0.111328
0.48291,-0.844238,-0.184814
0.261963,-0.940918,-0.179443
0.162598,-0.933105,-0.220703
-0.031494,-0.977783,0.012695
0.084229,-0.911865,0.216064
0.188965,-0.887695,0.185547
0.544189,-1.009033,0.23584
0.586914,-0.970215,-0.074951
0.478516,-0.803711,-0.13501
0.263916,-0.852783,-0.108643
0.152588,-0.931641,0.043457
0.244385,-0.964355,0.111084
0.339111,-0.943115,0.003418
x,y,z
0.51001,-0.929443,-0.189453
0.335449,-0.823242,-0.320068
0.148438,-0.919922,-0.317139
0.049805,-1.007568,-0.014893
0.127441,-0.911865,0.196045
0.391357,-0.913818,0.143555
0.567871,-0.844482,0.16748
0.687256,-0.850098,-0.04541
0.473389,-0.91333,-0.168945
0.297119,-0.897217,-0.098389
0.177246,-0.9104,-0.126221
0.11499,-0.957031,-0.131836
0.187012,-0.933838,0.100098
0.289062,-0.905518,0.227539
0.510498,-0.890381,0.275391
0.675049,-0.912109,0.11084
0.579346,-0.813232,-0.029785
0.365479,-0.871094,0.013916
0.276611,-0.870605,0.036621
0.311768,-0.859375,0.135254
x,y,z
0.630371,-0.825195,-0.120361
0.369385,-0.930176,-0.463623
0.195312,-0.84082,-0.298828
0.105713,-0.917969,0.000488
0.326416,-0.950195,0.26001
0.466797,-0.863037,0.244141
0.541992,-0.966309,0.19043
0.583496,-0.868164,-0.15332
0.381592,-0.829834,-0.114014
0.265625,-0.877686,-0.219482
0.101807,-0.966309,-0.062744
0.051758,-0.899902,0.104248
0.163086,-0.959473,0.073486
0.38916,-0.883301,0.313232
0.604736,-0.9729,0.162354
0.505127,-0.847656,0.029785
0.442383,-0.873047,-0.070068
0.366455,-0.894531,-0.009766
0.246826,-0.949707,0.094727
0.317139,-0.92041,0.136475
0.390381,-0.914795,0.073242
x,y,z
0.145264,-0.953857,-0.227295
0.036133,-0.989502,0.037842
0.191895,-0.891846,0.253662
0.448486,-0.866699,0.300293
0.576172,-0.962891,0.262939
0.624512,-0.877686,0.074951
0.447754,-0.928223,-0.133789
0.217285,-0.909424,-0.12793
0.106689,-0.915283,-0.129883
0.0271,-1.002197,0.034424
0.246826,-0.979248,0.239746
0.440674,-0.954102,0.183105
0.500732,-1.031006,0.109619
0.525879,-0.840576,-0.028076
0.348145,-0.891846,-0.07666
0.250244,-0.949463,-0.066406
0.248291,-0.898926,0.125732
0.329102,-0.916016,0.076172
x,y,z
0.443848,-0.878906,-0.056885
0.417725,-0.88501,-0.250977
0.170166,-0.941162,-0.291504
0.125977,-0.967041,-0.048584
0.22583,-0.851318,0.08667
0.518311,-1.051758,0.260742
0.535645,-0.831543,0.366699
0.518066,-0.896973,0.06543
0.318604,-0.893555,-0.112793
0.138916,-0.962646,-0.098145
0.001709,-1.032959,-0.09668
0.214111,-0.944092,0.141602
0.367432,-0.881104,0.284668
0.482178,-0.915527,0.319824
0.627686,-0.936523,0.153564
0.423584,-0.858887,0.046387
0.262939,-0.837646,-0.046631
0.260742,-0.900391,0.116943
0.344482,-0.9021,0.118652
x,y,z
0.191895,-0.866943,0.001221
0.27832,-0.775146,0.062256
0.503906,-0.958008,0.20166
0.584229,-0.875488,0.18042
0.49585,-0.939453,-0.019775
0.252197,-0.935059,-0.174805
0.117676,-0.900879,-0.305664
0.209229,-0.942383,-0.190674
0.16333,-0.839844,0.075928
0.283691,-0.906006,0.253662
0.453125,-1.101318,0.164795
0.528564,-1.002686,0.006836
0.428467,-0.83252,-0.139404
0.233154,-0.939941,-0.108643
0.166016,-0.892822,0.105225
0.330811,-0.94458,0.10083
0.384766,-0.910645,0.022949
x,y,z
0.350586,-0.90332,-0.003662
0.428955,-0.900146,0.001709
0.483398,-0.843994,-0.215332
0.327148,-0.830811,-0.264893
0.123047,-1.019775,-0.287354
0.198242,-0.899414,0.054688
0.381592,-0.896973,0.217041
0.655029,-0.95459,0.260986
0.645508,-0.889648,-0.038574
0.419678,-0.855225,-0.147949
0.199463,-0.916016,-0.232422
0.09668,-0.932129,-0.164307
0.142578,-0.971924,-0.012451
0.179688,-0.879883,0.195801
0.306152,-0.925537,0.16333
0.523926,-1.166504,0.14209
0.496338,-0.957031,-0.074707
0.384033,-0.902344,-0.0896
0.238281,-0.887939,-0.022705
0.227051,-0.935547,0.14502
0.308838,-0.932617,0.145508
0.36084,-0.908203,0.08374
0.36792,-0.886475,0.087402
x,y,z
0.338867,-0.876465,-0.460938
0.081055,-0.842773,-0.520996
0.025146,-0.956299,-0.118896
0.350098,-0.942871,0.243652
0.639648,-0.958252,0.299316
0.610107,-0.900635,0.188232
0.461182,-0.939697,-0.134277
0.223145,-0.875732,-0.400879
0.095703,-0.897949,-0.271729
0.09082,-0.841309,-0.119629
0.289062,-0.94873,0.123047
0.537109,-0.95166,0.304443
0.498779,-0.998779,0.165527
0.47583,-0.952881,0.115723
0.394775,-0.968994,-0.074463
0.235107,-0.918213,0.015137
0.240479,-0.853516,0.10791
0.365479,-0.891113,0.184082
x,y,z
0.53125,-0.890137,-0.168945
0.207764,-0.939941,-0.377197
-0.031738,-1.012939,-0.162842
0.096436,-0.817871,0.176025
0.351074,-0.916748,0.138184
0.53125,-1.078857,0.287109
0.606445,-1.081299,0.128174
0.547363,-0.888184,-0.229004
0.278564,-0.949707,-0.166748
0.05127,-0.947998,-0.029541
0.060303,-0.881104,-0.083008
0.168701,-0.887207,0.051025
0.31665,-0.964844,0.109619
0.515381,-1.087402,0.097412
0.533936,-1.04541,-0.05835
0.499756,-0.861084,-0.113037
0.273926,-0.872314,-0.13208
0.211182,-0.924316,0.016846
0.325195,-0.925049,0.210938
0.403564,-0.896729,0.084961
x,y,z
0.436523,-0.898682,-0.027832
0.521729,-0.887939,-0.129883
0.391846,-0.829834,-0.273438
0.135254,-0.957764,-0.296387
0.171631,-1.012451,-0.028076
0.28833,-0.874268,0.161621
0.430664,-0.896973,0.206299
0.519287,-0.970703,0.166016
0.457031,-0.88501,0.089111
0.327148,-0.894775,-0.086914
0.190186,-0.966309,-0.228027
0.134277,-0.968262,-0.2146
0.285889,-0.887451,-0.008545
0.232178,-0.919922,0.043945
0.241699,-0.926758,0.12207
0.565918,-1.03125,0.13208
0.560059,-0.925781,0.015869
0.431641,-0.891846,-0.126221
0.30249,-0.894775,-0.053955
0.177734,-0.927979,0.123047
0.26709,-0.884521,0.185059
x,y,z
-0.1875,-0.975342,0.512207
0.445557,-0.896973,0.432129
0.578857,-0.803955,0.30835
0.73584,-0.922119,0.038574
0.720703,-0.815674,-0.037354
0.299316,-0.870117,-0.115967
0.021729,-0.98584,-0.042236
-0.041016,-0.994141,0.102539
-0.152344,-0.88501,0.348145
0.147949,-0.942627,0.386475
0.463623,-1.013916,0.315674
0.608887,-1.026123,0.09668
0.54541,-0.863037,-0.069336
0.374268,-0.976807,-0.051025
0.132324,-0.908203,0.125488
0.186523,-0.937256,0.200195
0.290527,-0.967773,0.217041
x,y,z
0.071289,-1.101807,-0.124512
0.002686,-0.998291,0.177734
0.143066,-0.913574,0.181152
0.537109,-0.805664,0.218994
0.57251,-0.859131,0.26123
0.63208,-0.933105,0.118896
0.533447,-0.76123,-0.152344
0.223633,-0.886963,-0.075439
0.104736,-1.016113,0.030273
0.036133,-0.998047,0.088379
0.083984,-0.880127,0.288818
0.188477,-0.918457,0.172363
0.718506,-0.810791,0.311279
0.397949,-0.904297,0.12207
0.626221,-0.909424,0.034912
0.66748,-0.871826,-0.04541
0.241699,-0.942383,-0.065186
0.17334,-0.865723,0.097656
0.207031,-0.942627,0.231445
0.290039,-0.880127,0.133057
x,y,z
0.387451,-0.907715,-0.085693
0.311035,-0.897461,-0.179688
0.171143,-0.945312,-0.14624
0.099609,-0.978271,-0.000977
0.278076,-0.904785,0.200684
0.468262,-0.902344,0.249023
0.639893,-0.928223,0.285156
0.492432,-0.919922,-0.047363
0.203857,-0.969482,-0.131348
0.094727,-0.992432,-0.192871
0.081787,-0.982178,-0.172119
0.084961,-0.909912,0.07666
0.270752,-0.846924,0.169189
0.543945,-0.898193,0.376465
0.564697,-0.983154,0.183594
0.505615,-0.918213,0.091553
0.278076,-0.923096,-0.078613
0.188965,-0.896729,0.016846
0.271729,-0.910645,0.142334
x,y,z
0.147217,-0.81543,0.181641
0.554199,-0.875732,0.21582
0.663818,-0.889893,0.178467
0.60498,-0.95166,-0.026367
0.277344,-0.927734,-0.124268
0.178223,-0.943848,-0.243652
0.017578,-0.997559,-0.125244
0.131104,-0.915283,0.000977
0.310303,-0.852783,0.126953
0.526123,-0.825684,0.217285
0.702881,-0.963867,0.06958
0.512207,-0.831543,-0.02002
0.437012,-0.956787,-0.159668
0.220703,-0.868164,-0.024658
0.210693,-0.887695,0.128906
0.342529,-0.88916,0.152588
x,y,z
0.384766,-0.878906,-0.025879
0.402344,-0.932617,-0.129639
0.33667,-0.919189,-0.251221
0.197998,-0.946533,-0.367432
0.051025,-0.921875,-0.057373
0.219971,-0.907227,0.157959
0.419922,-0.947266,0.238281
0.642578,-0.967041,0.198242
0.551758,-0.865479,0.039062
0.404053,-0.827393,-0.240967
0.252197,-0.871338,-0.204834
0.081299,-1.029053,-0.296631
0.056152,-0.973389,-0.060791
0.195801,-0.883057,0.150635
0.376465,-0.874512,0.248047
0.47876,-0.979004,0.159912
0.501709,-0.976562,0.086914
0.446533,-0.931885,-0.141113
0.340088,-0.859131,-0.146973
0.178711,-0.95166,-0.025879
0.345703,-0.912354,0.02417
x,y,z
0.394775,-0.89917,-0.054443
0.396484,-0.905762,-0.122314
0.294678,-0.949707,-0.231934
0.169189,-0.980469,-0.106689
0.140381,-0.900391,0.07666
0.334961,-0.740234,0.222412
0.542969,-1.006836,0.259766
0.64209,-0.986328,0.188965
0.428467,-0.788818,-0.061035
0.320068,-0.864014,-0.069092
0.115723,-0.98877,-0.255127
0.141602,-0.967041,-0.13501
0.201172,-0.873291,0.112793
0.263672,-0.88501,0.169922
0.414551,-1.01123,0.182373
0.636963,-0.960449,0.089111
0.487549,-0.853027,-0.054688
0.345459,-0.894043,-0.033203
0.202148,-0.960938,0.03125
0.19458,-0.906006,0.200195
0.359863,-0.891113,0.223633
x,y,z
0.42041,-0.869629,-0.062012
0.266602,-0.930908,-0.256836
0.177246,-0.979492,-0.224121
0.135742,-0.92749,0.012207
0.328369,-0.852783,0.136963
0.57373,-0.841064,0.1875
0.564941,-0.901855,-0.003906
0.40332,-1.025146,-0.186279
0.162109,-0.903564,-0.244141
0.108398,-1.000488,-0.126953
0.140625,-0.935547,0.018555
0.202393,-0.929932,0.149658
0.393066,-0.89624,0.14917
0.520264,-0.891602,0.178223
0.522217,-0.994873,-0.031006
0.316162,-0.988281,-0.156006
0.240479,-0.927002,-0.111572
0.13501,-0.898682,0.059814
0.267334,-0.905762,0.182373
x,y,z
0.311768,-0.928955,0.001953
0.342773,-0.923584,-0.049316
0.324219,-0.926514,-0.185059
0.235107,-0.963867,-0.34668
0.132324,-0.972656,-0.16626
0.289307,-0.859131,0.063965
0.420166,-0.809326,0.24707
0.657715,-0.788818,0.228271
0.613037,-0.875732,0.099365
0.385254,-1.020264,0.074707
0.197021,-0.947266,-0.167236
0.087646,-1.040283,-0.246338
0.188721,-0.959473,-0.101562
0.12207,-0.853271,0.05835
0.200684,-0.861084,0.171631
0.547363,-0.926514,0.283691
0.575195,-0.994629,0.080322
0.548096,-0.83374,0.070068
0.497559,-0.890381,-0.061523
0.246826,-0.934814,-0.041992
0.214355,-1.012939,0.161865
0.293457,-0.881836,0.154541
0.327881,-0.909668,0.115967
x,y,z
0.331543,-0.892822,0.054932
0.437988,-0.953369,-0.113037
0.309814,-0.992432,-0.243652
0.19043,-0.955566,-0.229004
0.110107,-0.869873,-0.019287
0.237305,-0.883789,0.242432
0.397705,-0.942383,0.213379
0.612305,-0.968506,0.22876
0.438477,-0.91748,0.075195
0.223633,-0.97168,-0.047607
0.068359,-1.086914,-0.125488
0.114746,-0.974121,-0.010498
0.19165,-0.865723,0.021729
0.304443,-0.847412,0.135498
0.42334,-0.839111,0.261475
0.645508,-1.01709,0.118164
0.472168,-0.926025,0.035156
0.272949,-0.978271,0.033691
0.168701,-0.961426,0.205566
0.179932,-0.880615,0.255859
x,y,z
0.328613,-0.908447,0.100342
0.368164,-0.939453,-0.018311
0.284912,-0.991943,-0.209961
0.139648,-0.977295,-0.115234
0.142822,-0.889893,0.049072
0.379883,-0.835938,0.12915
0.615479,-0.821777,0.289307
0.526611,-0.953857,0.156494
0.209717,-0.939697,0.158691
0.153809,-0.956299,-0.048828
0.124756,-0.955322,0.095703
0.053467,-0.953613,0.126709
0.098877,-0.918213,0.215332
0.235107,-0.816895,0.327393
0.487305,-0.906006,0.306641
0.574219,-1.134521,0.151611
0.408691,-0.908936,0.025391
0.207764,-0.887939,0.079102
0.192383,-0.955078,0.130859
0.204102,-0.882568,0.330811
0.2854,-0.804199,0.293213
x,y,z
0.321045,-0.951416,-0.01001
0.275879,-1.004395,-0.138672
0.171631,-0.969727,-0.129395
0.060547,-0.95166,0.011475
0.140625,-0.919434,0.17334
0.258545,-0.910889,0.29126
0.497559,-1.010254,0.144775
0.544189,-1.000732,0.106201
0.309326,-0.929932,-0.03125
0.134277,-1.026123,-0.043701
0.058594,-0.994629,-0.073975
-0.000732,-1.061523,-0.114258
0.147949,-0.89502,0.162598
0.368164,-0.844727,0.268311
0.525879,-0.813232,0.373535
0.581055,-1.000244,0.18457
0.491943,-0.820312,0.13916
0.36377,-0.936279,-0.02124
0.132568,-0.929688,0.016113
0.227783,-0.898926,0.162109
x,y,z
0.395996,-0.909424,-0.130859
0.289551,-0.990234,-0.33667
0.202393,-0.87085,-0.19458
0.123047,-0.960449,0.118896
0.344727,-0.90625,0.294434
0.479004,-0.883057,0.241943
0.620605,-0.993652,-0.050537
0.406738,-0.913086,-0.021729
0.168457,-0.961182,-0.229248
0.003662,-0.967285,-0.197266
0.063232,-1.016602,0.009521
0.158203,-0.89209,0.106201
0.484863,-0.958984,0.291504
0.578613,-1.015869,0.138672
0.537109,-0.931885,0.057861
0.296387,-0.90625,-0.108887
0.177246,-0.922852,0.085693
0.226807,-0.874268,0.265625
x,y,z
0.334229,-0.904785,0.069336
0.386475,-0.937256,0.029541
0.378418,-0.958496,-0.188965
0.208008,-0.963867,-0.253174
0.140625,-0.904297,-0.12915
0.344238,-0.790283,0.062988
0.483643,-0.868652,0.297119
0.582275,-0.817627,0.243164
0.541504,-0.983154,0.110352
0.250488,-1.005371,-0.042969
0.112549,-1.047363,-0.13208
0.016846,-0.975098,-0.121582
0.003174,-0.962402,0.080811
0.219727,-0.844727,0.239258
0.433594,-1.030029,0.192139
0.437988,-0.874268,0.214111
0.554688,-0.937744,-0.000732
0.312012,-0.986084,-0.150635
0.245117,-0.878906,-0.037842
0.176758,-0.880859,0.182373
x,y,z
0.332275,-0.918213,-0.12793
0.142578,-0.992432,-0.37085
0.142578,-0.917725,0.035645
0.098389,-0.87793,0.188477
0.450195,-0.899658,0.274658
0.577881,-0.848877,0.141602
0.553467,-0.842529,0.185547
0.368896,-0.935059,-0.081299
0.089111,-0.977783,-0.123535
0.035889,-1.000488,-0.196045
0.096191,-1.020264,-0.026855
0.121338,-0.902832,0.250488
0.186035,-0.808594,0.213623
0.477295,-0.929688,0.320312
0.578613,-0.989502,0.059326
0.416748,-0.93042,-0.094727
0.210449,-0.978516,-0.037109
0.195312,-0.870605,0.030029
0.306152,-0.94165,0.134766
x,y,z
0.375,-0.893555,0.01416
0.405518,-0.961426,-0.109131
0.260254,-0.878418,-0.246338
0.140869,-0.981445,-0.148438
0.190674,-0.83252,0.013184
0.523438,-0.833984,0.210205
0.654053,-0.799072,0.211426
0.589844,-0.859619,0.008057
0.360596,-0.953857,-0.098633
0.185791,-0.913574,-0.19043
0.010498,-1.025879,-0.219238
0.038818,-0.960449,-0.028564
0.16626,-0.85791,0.175293
0.321045,-0.974365,0.277344
0.501953,-0.940918,0.207275
0.625488,-0.976807,-0.115723
0.457764,-0.900391,-0.246582
0.200928,-0.854736,-0.000244
0.101562,-0.882812,0.208984
0.299805,-0.915771,0.199707
x,y,z
0.3479,-0.887695,0.042969
0.40625,-0.894287,-0.056396
0.282471,-0.930908,-0.10083
0.189453,-0.999756,-0.189697
0.142334,-0.915527,0.033691
0.292236,-0.841064,0.172363
0.616455,-0.881104,0.139648
0.669434,-0.867432,0.045898
0.347656,-0.890625,-0.19458
0.213867,-0.982178,-0.215088
0.019043,-1.037354,-0.119873
0.058105,-0.943359,-0.029053
0.18335,-0.944336,0.092285
0.296631,-0.863037,0.191162
0.511719,-0.829834,0.322266
0.552246,-0.97876,0.12915
0.401367,-0.939697,-0.099854
0.299561,-1.004883,-0.172607
0.20459,-0.91333,0.044922
0.224365,-0.863281,0.181641
x,y,z
0.239258,-0.961182,-0.216553
0.098633,-0.97998,-0.038818
0.227051,-0.862549,0.085449
0.423096,-0.897217,0.213867
0.599854,-0.838135,0.253418
0.502686,-0.977539,0.173584
0.388672,-0.827148,0.074219
0.193848,-0.993652,-0.02002
-0.040527,-1.058594,-0.074463
0.037842,-1.019531,0.102783
0.200684,-0.866943,0.138916
0.371338,-0.880859,0.136719
0.553223,-0.866699,0.19165
0.599854,-0.945312,0.06543
0.4375,-0.852051,0.06958
0.250732,-0.881348,0.091797
0.106689,-0.899658,0.212646
0.203125,-0.907959,0.285889
x,y,z
0.343506,-0.998047,-0.139404
0.258057,-0.933105,-0.215332
0.129883,-0.955811,-0.177979
0.171631,-0.829102,0.0625
0.367432,-0.844727,0.175537
0.703125,-0.951904,0.22998
0.599609,-1.021729,-0.018066
0.352295,-0.87793,-0.104736
0.114258,-1.068604,-0.094727
0.010742,-1.032227,-0.036865
0.063965,-1.010742,-0.043457
0.14624,-0.864502,0.167725
0.472412,-0.932129,0.180176
0.630127,-0.934814,0.182129
0.572021,-0.932373,0.062256
0.440918,-0.766113,0.040039
0.291504,-0.98291,-0.01001
0.182617,-0.915039,0.157959
0.327393,-0.92041,0.262451
x,y,z
0.113525,-0.832031,0.196533
0.492188,-1.008545,0.216553
0.665771,-0.99585,0.15625
0.516602,-0.791016,0.096191
0.431152,-0.850586,0.063477
0.165283,-0.89917,-0.005615
0.149658,-0.921387,-0.07666
0.108154,-0.977539,-0.024902
0.183594,-0.873291,0.109375
0.36499,-0.906738,0.152344
0.470947,-0.953125,0.136475
0.589844,-1.003174,-0.002441
0.519775,-0.854736,-0.087891
0.31543,-0.90918,0.025635
0.205322,-0.900635,0.195557
0.293701,-0.901855,0.287598
x,y,z
0.340332,-0.934326,-0.205566
0.179688,-0.983643,-0.221191
0.158447,-0.99292,0.037842
0.174072,-0.813477,0.081299
0.533936,-0.914307,0.189453
0.682861,-0.88623,0.112305
0.578857,-0.907227,0.068848
0.215332,-0.855713,0.0354
0.132812,-0.968994,-0.001221
0.066162,-1.034912,0.015137
0.15625,-1.016846,0.051514
0.320557,-0.927734,0.17749
0.404297,-0.796631,0.237305
0.510986,-0.940918,0.239502
0.539795,-0.875,0.064941
0.395508,-0.999268,-0.020264
0.180908,-0.893555,0.064453
0.132568,-0.897217,0.224365
0.235107,-0.884766,0.298584
x,y,z
0.39917,-0.900635,0.016602
0.412842,-0.904053,-0.133301
0.241455,-0.914795,-0.248779
0.060059,-1.017822,-0.118896
0.105469,-0.876221,0.084229
0.237549,-0.898438,0.209473
0.771729,-0.868408,0.192383
0.622803,-0.837646,0.006104
0.36084,-0.892334,-0.076904
0.220947,-0.966553,-0.14624
0.079346,-1.031494,-0.11499
0.000977,-0.99292,0.054688
0.05957,-0.805664,0.144775
0.384766,-0.967529,0.335693
0.500977,-0.842773,0.30835
0.558105,-0.937256,0.102051
0.427734,-0.923828,0.010986
0.287842,-0.92627,0.021484
0.192627,-0.897217,0.186035
0.204834,-0.866211,0.318604
0.327148,-0.891846,0.235596
x,y,z
0.370361,-0.885498,0.109375
0.321289,-0.911133,-0.079102
0.215576,-1.065918,-0.296143
0.102051,-1.009766,-0.012939
0.193115,-0.884521,0.158936
0.42334,-0.936523,0.226562
0.650879,-0.865723,0.240479
0.623535,-0.928955,0.071045
0.359375,-1.029785,-0.01709
0.086426,-0.983398,-0.090576
-0.015381,-1.044434,-0.150635
0.109375,-0.9729,0.092285
0.411377,-0.804932,0.218262
0.407471,-0.794678,0.362793
0.615723,-1.095703,0.151611
0.469238,-0.828369,0.019043
0.274658,-0.972412,0.049561
0.099365,-0.967285,0.190186
0.157715,-0.89502,0.380859
x,y,z
0.297607,-0.897949,0.163086
0.365234,-0.953369,0.078369
0.29126,-0.980469,-0.081299
0.243652,-1.004395,-0.05957
0.12207,-0.906006,-0.035156
0.328125,-0.808594,0.208496
0.538818,-0.856934,0.277344
0.708008,-0.859619,0.212402
0.42627,-0.9104,0.172363
0.219727,-0.981201,-0.026367
0.010254,-1.064209,-0.10498
-0.001953,-1.006104,-0.091553
0.094727,-0.922119,0.058594
0.289795,-0.871826,0.309814
0.402832,-0.868164,0.237549
0.629883,-1.011963,0.075684
0.438232,-0.912354,-0.04126
0.255127,-0.960205,-0.077881
0.107666,-0.992676,0.221191
0.238525,-0.910889,0.30127
x,y,z
0.338623,-0.937988,0.099854
0.327393,-0.925049,0.074951
0.306641,-0.981689,-0.043213
0.141113,-1.025635,-0.151855
0.111572,-0.884277,0.083496
0.262207,-0.848389,0.216309
0.487305,-0.853271,0.308594
0.635498,-0.901855,0.279541
0.484863,-0.876709,0.12793
0.196289,-0.902344,-0.051514
0.022217,-1.020264,-0.125977
-0.032471,-1.020508,-0.014893
0.090332,-0.88916,0.191895
0.338379,-0.872314,0.316406
0.537598,-0.866699,0.379639
0.55127,-0.935547,0.096924
0.269531,-0.930664,-0.089111
0.18042,-0.901367,0.02832
0.180908,-0.945801,0.308838
x,y,z
0.331787,-0.897461,0.096436
0.373779,-0.901855,0.036133
0.372314,-0.889404,-0.154785
0.199219,-0.964844,-0.421631
0.085938,-0.903076,0.001221
0.189453,-0.919678,0.133057
0.419678,-0.928467,0.233887
0.723145,-0.947021,0.147461
0.547607,-0.840332,0.041748
0.195557,-0.947266,-0.063965
-0.017578,-1.031006,-0.026367
-0.073975,-1.073242,-0.072754
0.033936,-0.962891,0.175293
0.243408,-0.818604,0.2854
0.533447,-0.920654,0.392578
0.535889,-0.960449,0.242432
0.514404,-0.928711,0.059814
0.391846,-0.943604,-0.006104
0.147461,-0.858887,0.086426
0.138428,-0.895996,0.334961
0.300781,-0.915771,0.307617
x,y,z
0.125488,-1.004395,-0.35498
0.117432,-0.94873,-0.022949
0.262451,-0.867676,0.181641
0.504883,-0.906982,0.296631
0.677734,-0.7146,0.36792
0.488281,-0.964844,0.207764
0.186768,-0.906494,0.052734
0.118164,-1.089844,-0.142334
0.038818,-0.990723,-0.083252
0.171143,-0.940186,0.179443
0.295166,-0.814453,0.330811
0.38623,-0.909424,0.349365
0.506592,-1.045166,0.191406
0.492188,-0.942871,0.000977
0.316406,-0.936523,-0.031006
0.150635,-0.892334,0.198975
0.207031,-0.876221,0.351562
x,y,z
0.36499,-0.881104,0.183838
0.415771,-0.952881,0.002441
0.2771,-0.950439,-0.203369
0.112061,-1.05127,-0.16626
0.02124,-0.864746,0.075195
0.184082,-0.842041,0.067871
0.58374,-0.907715,0.299072
0.67627,-0.580078,0.408936
0.505859,-1.127197,0.191406
0.20752,-0.916016,0.102539
0.046143,-1.060547,-0.081787
-0.018311,-1.033936,-0.092529
0.023682,-0.880615,0.004883
0.266113,-0.859619,0.190918
0.459961,-0.953857,0.279785
0.754883,-1.059814,0.05957
0.515625,-0.828369,-0.081543
0.30957,-0.982178,0.018066
0.08374,-0.853271,0.254395
0.203125,-0.898438,0.378906
0.250977,-0.872559,0.378174
x,y,z
0.347168,-0.837158,0.164062
0.404785,-1.004883,-0.052002
0.179199,-0.981689,-0.129639
0.075928,-0.996094,-0.160645
0.079102,-0.861328,0.025146
0.284912,-0.897949,0.264404
0.625732,-0.854492,0.247314
0.556396,-0.799805,0.282959
0.426514,-0.861084,0.269043
0.197021,-0.947266,0.071777
0.060547,-0.963135,-0.068604
-0.049072,-1.05249,0.042725
0.153076,-0.980225,0.148193
0.412109,-0.85083,0.212402
0.391357,-0.865723,0.288086
0.580811,-0.980957,0.402832
0.493652,-0.824707,-0.023682
0.363525,-1.003418,-0.099365
0.193115,-0.87793,0.164551
0.208008,-0.900391,0.331787
0.348633,-0.91333,0.196777
x,y,z
0.412109,-0.917969,0.079102
0.403564,-0.915039,-0.070312
0.263672,-0.969727,-0.269043
0.092041,-0.985107,-0.177734
0.126221,-0.853516,0.191406
0.381104,-0.711914,0.365234
0.498291,-0.92627,0.478516
0.481445,-0.709473,0.367432
0.406982,-1.058838,0.101562
0.142578,-0.92749,0.001221
-0.043945,-1.099854,-0.087646
-0.033936,-1.017334,0.061035
0.123047,-0.906494,0.164551
0.48291,-0.883789,0.280029
0.623535,-0.918945,0.250732
0.564209,-0.899414,0.19458
0.500977,-0.942627,0.077881
0.304443,-0.914307,0.116455
0.188477,-0.835693,0.3396
0.30835,-0.896973,0.350098
x,y,z
0.324951,-0.89917,0.059082
0.401123,-0.970215,0.026611
0.338135,-0.953369,-0.086426
0.184326,-0.942871,-0.214355
0.052734,-0.899658,0.161621
0.256592,-0.810059,0.271729
0.582275,-0.859863,0.220459
0.67334,-0.922607,0.276611
0.484375,-0.799561,0.187988
0.233398,-0.684082,0.135254
0.048584,-1.022217,-0.147705
-0.075928,-1.089844,0.023193
0.094971,-0.900146,0.15332
0.296631,-0.884521,0.190674
0.480957,-0.953369,0.368652
0.585449,-0.766846,0.242188
0.347412,-0.942627,0.033936
0.159668,-0.947998,0.121582
0.072266,-0.942627,0.273926
0.25,-0.789551,0.370361
0.264648,-0.948242,0.294922
0.343506,-0.934814,0.178955
x,y,z
0.323975,-0.906494,0.075684
0.413086,-0.950928,-0.084473
0.170898,-1.013184,-0.328857
0.110107,-0.976807,-0.136719
0.157959,-0.911865,0.104492
0.190918,-0.905273,0.028809
0.714844,-0.977295,0.340332
0.703125,-0.822021,0.132568
0.331055,-0.85791,-0.072266
0.112793,-0.964355,-0.00708
-0.10376,-1.037842,0.023682
-0.026123,-1.011963,0.123291
0.222412,-0.802002,0.226807
0.301758,-0.900879,0.398682
0.484619,-0.820557,0.393555
0.385986,-0.946045,0.233154
0.271973,-0.895996,0.086182
0.19165,-0.935547,0.043945
0.015625,-1.010498,0.241943
0.159668,-0.891357,0.373291
x,y,z
0.402588,-0.894775,0.054443
0.300537,-0.97876,-0.376953
0.144043,-1.015625,-0.262207
0.059814,-0.999756,0.157471
0.372559,-0.743408,0.406494
0.481445,-0.735352,0.442871
0.753662,-0.954346,0.284912
0.451904,-0.742676,0.27832
0.174072,-0.862305,0.164795
0.085205,-1,-0.077637
0.022217,-1.038086,0.086914
0.191406,-0.922607,0.148438
0.432861,-0.903076,0.318115
0.530518,-0.842041,0.276855
0.483643,-1.08667,0.041504
0.265381,-0.880859,-0.04541
0.102783,-0.863525,0.186523
0.237549,-0.875732,0.347168
0.345459,-0.883301,0.341553
x,y,z
0.489014,-0.832275,0.191895
0.48877,-0.877441,-0.003418
0.278809,-0.980713,-0.12793
0.0354,-0.987549,0.02832
0.10083,-0.94458,0.261963
0.411133,-0.730957,0.304688
0.591309,-0.937988,0.303467
0.694336,-0.816162,0.095459
0.512451,-1.104248,-0.022217
0.234619,-0.834717,0.085449
0.069336,-0.946045,0.285889
