16 1/8,0.37793,-0.095947,0.971191
16 1/4,0.474365,-0.198242,0.89917
16 3/8,0.438965,-0.226562,0.835938
16 1/2,0.382812,-0.251221,0.955566
16 5/8,0.357666,-0.204346,0.878906
16 3/4,0.378662,-0.069824,0.909424
16 7/8,0.346191,-0.137451,0.951172
17    ,0.320068,-0.160156,0.885254
17 1/8,0.363281,-0.16748,0.845703
17 1/4,0.466553,-0.150879,0.935791
17 3/8,0.474609,-0.146729,1.001465
17 1/2,0.466797,0.030762,1.052246
17 5/8,0.392578,-0.020508,0.913818
17 3/4,0.01001,0.094727,0.753174
17 7/8,-0.013916,-0.040039,0.905762
18    ,-0.084473,0.099121,1.054443
18 1/8,0.040039,0.059082,1.145996
18 1/4,-0.124023,0.159912,1.044434
18 3/8,-0.166504,0.093506,0.904541
18 1/2,-0.058105,0.283691,0.970215
18 5/8,-0.020996,0.296387,0.988281
18 3/4,-0.068848,0.190918,0.967285
18 7/8,-0.138916,0.142334,0.974121
19    ,-0.200439,0.216309,1.059814
19 1/8,-0.117432,0.094482,0.872559
19 1/4,-0.154053,-0.044678,1.064453
19 3/8,-0.109863,0.132568,0.985596
19 1/2,0.120605,-0.018311,0.878174
19 5/8,0.189697,0.108154,0.926025
19 3/4,0.344482,0.040039,0.928223
19 7/8,0.523926,-0.076416,0.991211
20    ,0.459717,-0.189453,0.992188
20 1/8,0.344727,-0.112549,0.899902
20 1/4,0.347412,-0.156738,0.89502
20 3/8,0.323975,-0.079346,0.933594
20 1/2,0.301514,-0.122314,0.807129
20 5/8,0.437988,-0.128906,0.942139
20 3/4,0.409424,-0.074951,0.975586
20 7/8,0.382812,-0.091309,0.861328
21    ,0.344727,-0.126953,0.955322
21 1/8,0.369629,-0.133545,0.996338
21 1/4,0.4021,-0.27002,0.843506
21 3/8,0.366699,-0.044434,0.948975
21 1/2,0.251953,-0.078369,0.941895
21 5/8,0.102539,-0.087402,0.938232
21 3/4,0.065674,-0.099854,0.850098
21 7/8,0.008789,-0.150391,0.942139
22    ,-0.021484,-0.143066,0.962158
22 1/8,-0.043457,0.122559,1.06665
22 1/4,-0.076904,-0.018555,1.081299
22 3/8,-0.059326,0.041748,0.984131
22 1/2,0.057373,0.103271,1.003418
22 5/8,0.028076,0.111328,1.023193
22 3/4,-0.003174,0.056641,0.998779
22 7/8,-0.011475,0.070068,0.989014
23    ,-0.083984,0.018066,1.020264
23 1/8,-0.096924,0.082764,1.012695
23 1/4,-0.072754,0.032227,1.044434
23 3/8,-0.006348,-0.020996,0.997559
23 1/2,-0.063965,-0.078369,0.896973
23 5/8,0.08374,0.030029,0.877197
23 3/4,0.235596,0.186768,0.897461
23 7/8,0.408447,-0.04248,1.002197
24    ,0.396484,-0.141357,0.998291
24 1/8,0.345459,-0.130615,0.981934
24 1/4,0.279053,-0.122803,0.927246
24 3/8,0.218262,-0.128906,0.937256
24 1/2,0.203125,-0.062256,0.938721
24 5/8,0.229492,-0.085449,0.924561
24 3/4,0.331055,-0.063965,0.90332
24 7/8,0.418457,-0.093506,0.980957
25    ,0.425293,-0.041748,1.039307
25 1/8,0.434814,-0.074219,1.07251
25 1/4,0.416992,0.046143,0.916748
25 3/8,0.111084,-0.024414,0.933105
25 1/2,-0.080322,-0.052246,0.768799
25 5/8,-0.125244,-0.161133,0.944336
25 3/4,-0.228271,0.151123,1.074463
25 7/8,-0.209961,0.097168,1.085693
26    ,-0.133057,0.085449,1.103271
26 1/8,-0.068848,0.233887,0.976074
26 1/4,-0.005127,0.14502,0.968506
26 3/8,-0.10791,0.194824,0.948975
26 1/2,-0.078369,0.217285,0.987549
26 5/8,-0.065918,0.271973,0.927246
26 3/4,-0.163574,0.201416,1.098877
26 7/8,-0.337158,0.14502,1.025879
27    ,-0.184082,0.18335,0.968018
