1492761211289,0.099854,0.047119,1.000977
1492761211397,0.105469,0.010254,0.995361
1492761211556,0.098389,0.012451,1.004639
1492761211661,0.101562,0.009521,0.999512
1492761211794,0.107422,0.005371,0.995850
1492761211951,0.074707,0.043457,0.990723
1492761212056,0.070068,0.061768,1.016357
1492761212190,0.077393,0.041260,1.003662
1492761212330,0.099365,0.031738,0.995117
1492761212463,0.090576,0.050293,0.989502
1492761212571,0.132812,0.003662,0.999512
1492761212709,0.119385,0.013184,0.990479
1492761212841,0.122314,0.010254,0.995361
1492761212979,0.247559,-0.112305,0.983887
1492761213102,0.058838,0.641602,0.943359
1492761213236,-0.303223,0.661377,0.762207
1492761213342,-0.610352,0.369141,0.618896
1492761213487,-0.678711,0.631836,0.614502
1492761213618,-0.567871,0.261719,0.754150
1492761213727,-0.584961,0.456543,0.765625
1492761213884,-0.725586,0.407471,0.583008
1492761213991,-0.735107,0.384766,0.594482
1492761214124,-0.710449,0.297852,0.614990
1492761214257,-0.662354,0.359131,0.692871
1492761214408,-0.603516,0.356689,0.830566
1492761214514,-0.691406,0.343262,0.759521
1492761214654,-0.636963,0.374512,0.666504
1492761214785,-0.424316,0.328613,0.713135
1492761214893,-0.281250,0.433594,0.857178
1492761215052,0.045654,0.032715,0.993652
1492761215158,0.200684,-0.024170,0.882568
1492761215292,0.091553,0.078857,0.965820
1492761215423,0.117432,0.077148,1.002686
1492761215557,0.128418,0.141846,0.998047
1492761215686,0.111572,0.065186,1.009277
1492761215823,0.109863,0.100342,0.983887
1492761215936,0.123047,0.093262,0.994873
1492761216069,0.115723,0.085449,0.988037
1492761216204,0.119141,0.080078,1.002686
1492761216316,0.159912,-0.012939,0.965576
1492761216449,0.002441,0.501221,0.704346
1492761216580,-0.257812,0.938721,0.119141
1492761216714,-0.250977,0.926758,-0.298340
1492761216845,-0.255127,0.956299,-0.410400
1492761216993,-0.258057,0.897705,-0.446045
1492761217100,-0.210205,0.924805,-0.384766
1492761217232,-0.234375,0.926270,-0.398926
1492761217364,-0.225830,0.938477,-0.164062
1492761217477,-0.184082,0.949951,0.272461
1492761217612,-0.005615,0.552002,0.754150
1492761217744,0.031006,0.197754,0.984375
1492761217875,0.135986,0.026367,1.038574
1492761217993,0.129395,0.027100,0.971924
1492761218124,0.140625,0.059082,1.002686
1492761218273,0.130127,0.067627,0.975586
1492761218389,0.114258,0.040771,1.036621
1492761218520,0.142334,0.121582,0.990479
1492761218655,0.126709,0.132812,0.959717
1492761218770,0.139648,0.083740,0.977051
1492761218926,0.113281,0.120850,1.005127
1492761219057,0.101318,0.113770,0.991455
1492761219171,0.086914,0.154053,0.998779
1492761219306,0.088867,0.150391,0.975586
1492761219437,0.082764,0.135498,0.991211
1492761219552,0.057861,0.237549,0.944824
1492761219686,-0.207520,0.573730,0.717773
1492761219817,-0.200928,1.064697,0.349365
1492761219956,-0.201660,1.038818,0.219971
1492761220064,-0.227051,1.033936,0.025391
1492761220195,-0.204346,1.008545,-0.047363
1492761220334,-0.195557,0.985352,-0.016846
1492761220468,-0.210938,1.012207,-0.001465
1492761220601,-0.231445,1.163574,-0.031494
1492761220721,-0.214355,1.058594,0.250000
1492761220858,-0.337158,0.897217,0.483154
1492761220990,-0.304932,0.189941,0.713135
1492761221097,-0.316650,-0.180908,0.876465
1492761221264,-0.299805,-0.583496,0.864014
1492761221371,-0.169189,-0.568848,0.773682
1492761221503,-0.174072,-0.337891,0.937256
1492761221646,-0.162842,-0.388428,0.891846
1492761221777,-0.129395,-0.397949,0.886475
1492761221884,-0.189209,-0.376709,0.915039
1492761222023,-0.127197,-0.435303,0.896240
1492761222138,-0.194092,-0.000977,0.940674
1492761222270,-0.315674,-0.020020,0.901367
1492761222427,-0.444580,0.131348,0.687744
1492761222534,-0.220703,0.477295,0.213135
1492761222667,-0.383301,1.346680,-0.012451
1492761222800,-0.050537,1.157715,-0.069336
1492761222907,-0.123535,1.002197,0.054443
1492761223039,-0.093994,1.042725,0.035889
1492761223179,-0.084473,1.038086,0.075439
1492761223312,-0.097900,0.964600,0.148682
