0.330566,0.736572,0.731689
0.214355,0.660645,0.701904
0.319824,0.576904,0.7146
0.318848,0.60376,0.729248
0.351318,0.55127,0.768555
0.418457,0.737793,0.828125
0.264648,0.802002,0.747559
0.066895,0.874023,0.592285
-0.371582,0.637451,0.516113
-0.630615,0.354004,0.548584
-0.693115,0.105469,0.567139
-0.782471,0.096924,0.544434
-0.773682,0.065918,0.616211
-0.700684,0.369385,0.570557
-0.506592,0.52417,0.452637
-0.274902,0.678467,0.539551
-0.016602,0.848877,0.701416
0.134277,0.777832,0.75415
0.179443,0.657471,0.812256
0.250488,0.613281,0.783691
0.314453,0.585205,0.753418
0.293701,0.584473,0.769531
0.32373,0.558594,0.731201
0.304443,0.570557,0.761475
0.337158,0.61084,0.745117
0.338379,0.589355,0.724365
0.346436,0.585938,0.7771
0.351074,0.544434,0.75293
0.35376,0.550537,0.750977
0.314453,0.661865,0.700684
0.291748,0.683838,0.65918
0.314209,0.657959,0.675293
0.323486,0.645508,0.677246
0.307129,0.662354,0.682129
0.30957,0.672363,0.676025
0.320068,0.641846,0.700684
0.307373,0.659424,0.650879
0.322754,0.58252,0.725342
0.457275,0.972412,0.969482
0.171631,1.06665,0.713867
-0.260254,0.625244,0.559082
-0.450195,0.250244,0.511963
-0.63916,0.017822,0.581787
-0.722412,-0.065674,0.686523
-0.637939,-0.267822,0.658691
-0.608643,0.366699,0.52832
-0.37915,0.803467,0.519531
-0.120605,0.871826,0.567627
0.118652,0.834229,0.70752
0.273438,0.797119,0.753418
0.288086,0.700684,0.666016
0.309082,0.627197,0.694092
0.336426,0.622314,0.693115
0.358154,0.597656,0.692871
0.354736,0.590088,0.721191
0.359131,0.598633,0.717529
0.365723,0.607666,0.708008
0.358643,0.602051,0.70752
0.364502,0.610352,0.698486
0.362793,0.603271,0.714355
0.362061,0.602539,0.69873
0.356934,0.613525,0.704834
0.361572,0.600098,0.714111
0.358643,0.600098,0.709717
0.374268,0.603271,0.750977
0.399414,0.813477,0.823486
0.167969,1.005371,0.725586
-0.303711,0.612793,0.631836
-0.510986,0.193359,0.612305
-0.599854,0.031982,0.583252
-0.665771,0.00708,0.673828
-0.623047,-0.210938,0.719238
-0.519043,0.261963,0.616211
-0.253174,0.761963,0.618408
0.0625,0.896729,0.695068
0.217041,0.820557,0.75293
0.298828,0.7229,0.747803
0.356934,0.636475,0.695557
0.362305,0.596924,0.685791
0.350342,0.658691,0.635986
0.357666,0.669434,0.678467
0.354004,0.617676,0.662842
0.324219,0.631104,0.663818
0.318115,0.784668,0.539551
0.327393,0.772461,0.557617
0.31665,0.752441,0.571289
0.325684,0.777588,0.562256
0.32251,0.747314,0.57373
0.32959,0.706787,0.599121
0.336182,0.710205,0.620361
0.366699,0.696289,0.630859
0.383301,0.694336,0.6604
0.445068,0.973633,0.810303
0.222168,1.085693,0.580811
-0.175781,0.794922,0.493408
-0.461426,0.458252,0.512451
-0.47168,0.10791,0.655029
-0.668213,0.197754,0.689453
-0.700928,0.071533,0.689209
-0.56665,0.085693,0.66626
-0.518066,0.519775,0.49585
-0.318848,0.662354,0.552734
0.023926,1.01123,0.682129
0.161865,0.772461,0.728271
0.337158,0.787842,0.679688
0.368896,0.787109,0.735596
0.353516,0.56665,0.710205
0.355713,0.65625,0.67041
0.359375,0.659668,0.661621
0.328125,0.649414,0.686035
0.394531,0.63501,0.650879
0.346191,0.638184,0.665283
0.374756,0.658691,0.652344
0.360352,0.659668,0.655762
0.362305,0.654297,0.661377
0.362061,0.654785,0.657715
0.356201,0.658691,0.644775
0.337402,0.688721,0.710449
0.553711,0.863525,0.687256
0.219727,1.050781,0.60083
-0.212646,0.756592,0.523193
-0.425293,0.443604,0.49292
-0.519531,0.161865,0.645508
-0.657471,0.098877,0.741455
-0.64624,-0.005615,0.73584
-0.557129,0.272705,0.539795
-0.344482,0.711426,0.544434
-0.089844,0.819336,0.577637
0.297363,0.925049,0.706299
0.336182,0.749756,0.750488
0.355469,0.691162,0.705566
0.378662,0.630615,0.67749
0.397705,0.603271,0.702148
0.380859,0.646484,0.681885
0.385742,0.627441,0.672363
0.383789,0.613525,0.673584
0.38623,0.616699,0.67627
0.388916,0.625732,0.673828
0.385254,0.617432,0.671387
0.382568,0.624512,0.673828
0.387695,0.622559,0.678467
0.405518,0.607422,0.751465
0.508789,0.876221,0.817139
0.249268,0.955811,0.672363
-0.152588,0.756592,0.596436
-0.414062,0.410889,0.606934
-0.565186,0.143555,0.612549
-0.660645,0.214355,0.731934
-0.717529,0.164551,0.645752
-0.620361,-0.150146,0.666748
-0.478516,0.406006,0.558594
-0.306641,0.853027,0.505371
0.111328,0.990723,0.645996
0.245117,0.812012,0.71582
0.360352,0.771484,0.690918
0.361572,0.879395,0.787598
0.340088,0.702393,0.640381
0.352539,0.654053,0.667236
0.37207,0.642822,0.653809
0.363525,0.640869,0.673096
0.368896,0.641602,0.661377
0.376465,0.64917,0.655762
0.376221,0.634766,0.664062
0.378662,0.63501,0.671631
0.359131,0.637207,0.695557
0.551514,0.875488,0.716309
0.238037,1.000488,0.64917
-0.190674,0.728027,0.541992
-0.447998,0.420166,0.591797
-0.535889,0.242188,0.616455
-0.627441,0.143311,0.696777
-0.703369,0.17627,0.728516
-0.677734,0.073486,0.679443
-0.629395,0.125488,0.696777
-0.627441,0.294434,0.48999
-0.420898,0.756592,0.634766
-0.177002,1.002686,0.578857
0.018311,0.6604,0.728271
0.243408,0.88208,0.71582
0.309326,0.705078,0.666016
0.3396,0.860352,0.816406
0.342285,0.609863,0.776367
0.36084,0.643555,0.705811
0.376953,0.64209,0.677002
0.367188,0.638184,0.679932
0.382812,0.627441,0.660889
0.373047,0.63501,0.665771
0.372559,0.627441,0.672119
0.382812,0.635742,0.668213
0.380371,0.621338,0.671143
0.379883,0.634033,0.667969
0.359131,0.60083,0.740967
0.541992,0.871094,0.799072
0.222412,0.992432,0.688232
-0.298584,0.694092,0.498047
-0.481201,0.260498,0.490479
-0.607422,0.187988,0.591064
-0.743652,0.083496,0.641602
-0.653076,0.044678,0.601318
-0.59082,0.43335,0.493896
-0.397217,0.65918,0.4375
0.092285,0.910889,0.582031
0.404785,0.993896,0.721436
0.307617,0.841064,0.738037
0.314209,0.683838,0.649658
0.352539,0.672607,0.641602
0.371826,0.64624,0.671875
0.355469,0.669678,0.650391
0.356689,0.679199,0.635254
0.358154,0.689209,0.645508
0.358643,0.671143,0.639893
0.362549,0.691162,0.627197
0.369629,0.645752,0.636719
0.368408,0.724365,0.598633
0.329346,0.775391,0.633789
0.324219,0.699463,0.571777
0.39624,0.727783,0.597656
0.32251,0.960693,0.566162
0.099365,1.013184,0.563965
-0.168945,0.894043,0.487061
-0.397217,0.492432,0.486816
-0.545898,0.235352,0.540771
-0.720947,0.141357,0.743652
-0.72168,0.212402,0.680176
-0.618164,0.302246,0.466309
-0.48999,0.688721,0.373047
-0.282715,0.883545,0.398682
0.01416,1.047119,0.414307
0.248779,0.933838,0.599121
0.333008,0.802734,0.612549
0.349609,0.721924,0.570801
0.344238,0.739258,0.607178
0.360107,0.730957,0.599121
0.369873,0.734375,0.576172
0.381348,0.697998,0.580322
0.36377,0.737305,0.5896
0.370117,0.715088,0.586182
0.366699,0.718262,0.592041
0.36792,0.698975,0.601562
0.36499,0.710938,0.599121
0.378418,0.705322,0.622803
0.49292,0.754639,0.494873
0.309082,1.189697,0.550293
-0.17041,0.945557,0.427246
-0.414795,0.633301,0.37793
-0.598145,0.370605,0.501953
-0.657227,0.26709,0.599854
-0.690674,0.20459,0.661133
-0.750244,0.194092,0.615234
-0.713867,0.089844,0.726807
-0.695801,0.278809,0.543945
-0.543457,0.463379,0.333008
-0.39917,0.916016,0.374268
-0.255615,0.863525,0.360352
0.16626,0.939453,0.580322
0.296875,0.874756,0.618896
0.316406,0.768799,0.597656
0.345459,0.82666,0.682861
0.335449,0.712158,0.567871
0.361572,0.697021,0.603516
0.352051,0.740723,0.604004
0.355713,0.703369,0.604736
0.360596,0.705811,0.602051
0.361572,0.703369,0.602295
0.366699,0.703125,0.60083
0.363037,0.700928,0.607178
0.447021,0.664795,0.644287
0.338379,1.106934,0.569336
0.077881,1.098633,0.414307
-0.392334,0.709961,0.371094
-0.567139,0.439941,0.445557
-0.669189,0.327393,0.485107
-0.733154,0.142822,0.653564
-0.768799,0.246338,0.619141
-0.696533,0.206299,0.611084
-0.591309,0.378662,0.349609
-0.376465,0.79541,0.346436
-0.084229,0.998291,0.413574
0.081787,0.90332,0.530273
0.303467,0.935547,0.616211
0.290527,0.764648,0.584229
0.317139,0.761719,0.612793
0.315918,0.70459,0.595703
0.342529,0.727295,0.605225
0.360596,0.741211,0.583008
0.367432,0.708252,0.591064
0.36084,0.721436,0.588379
0.360596,0.721191,0.592529
0.36499,0.724365,0.583252
0.382324,0.685303,0.605713
0.406006,0.892822,0.588623
0.223633,1.04248,0.520508
-0.019287,1.031738,0.398438
-0.3396,0.819824,0.32666
-0.515869,0.449463,0.438232
-0.668701,0.297119,0.503174
-0.774658,0.088135,0.696533
-0.754883,0.166992,0.67334
-0.674805,0.119385,0.455811
-0.359375,0.734131,0.288818
-0.201172,1.269043,0.424072
-0.011963,0.873047,0.435303
0.198486,0.915283,0.562744
0.259033,0.85083,0.574951
0.29834,0.763428,0.567627
0.33374,0.737793,0.556641
0.344971,0.721924,0.549561
0.372314,0.72583,0.601318
0.362061,0.727051,0.574707
0.347656,0.743164,0.577637
0.347412,0.728271,0.572754
0.353516,0.731934,0.575439
0.356934,0.722412,0.586182
0.347412,0.72583,0.580811
0.365234,0.725586,0.583496
0.380371,0.714355,0.575684
0.44458,0.730469,0.630859
0.322998,1.000488,0.478516
0.001465,1.051514,0.383057
-0.241699,0.863525,0.36377
-0.431152,0.699463,0.427246
-0.524658,0.442139,0.490234
