@RELATION Features3

@ATTRIBUTE varx REAL
@ATTRIBUTE stdx REAL
@ATTRIBUTE skewx REAL
@ATTRIBUTE minx REAL
@ATTRIBUTE maxx REAL
@ATTRIBUTE avgx REAL
@ATTRIBUTE vary REAL
@ATTRIBUTE stdy REAL
@ATTRIBUTE skewy REAL
@ATTRIBUTE miny REAL
@ATTRIBUTE maxy REAL
@ATTRIBUTE avgy REAL
@ATTRIBUTE varz REAL
@ATTRIBUTE stdz REAL
@ATTRIBUTE skewz REAL
@ATTRIBUTE minz REAL
@ATTRIBUTE maxz REAL
@ATTRIBUTE avgz REAL
@ATTRIBUTE class {1,2,3,4}

@DATA
0.062436761,0.249873491,0.687726767,-0.003418,0.718018,0.2719849,0.29339423,0.541658777,0.736994224,-1.501953,0.454346,-0.6391602,0.00407207,0.063812776,0.646719375,0.410889,0.618164,0.48992915,1
0.071581797,0.267547748,0.478507185,0.044678,0.762451,0.333381235,0.305966512,0.553142397,0.76153504,-1.379639,0.549316,-0.563433588,0.004271511,0.065356797,0.414548408,0.390869,0.577637,0.466739588,1
0.074309191,0.272597122,0.303871033,0.026855,0.774902,0.353325722,0.339099759,0.582322728,0.651620585,-1.368896,0.604736,-0.599527889,0.00997144,0.099857097,-0.027670226,0.215332,0.58252,0.416775111,1
0.064779668,0.254518502,0.34769038,0.071777,0.771729,0.343765188,0.346887245,0.588971345,0.589818779,-1.269775,0.510254,-0.559753375,0.009624349,0.098103765,0.55436425,0.297607,0.626221,0.433410688,1
0.074130713,0.27226956,0.655895729,0.00415,0.782715,0.2981365,0.332837402,0.57692062,0.777264924,-1.259766,0.541992,-0.571356833,0.006162943,0.078504416,0.263518907,0.327148,0.555664,0.4254285,1
0.06726249,0.259350131,0.237387188,0.113525,0.787842,0.3950358,0.368517932,0.607056778,0.56344469,-1.095947,0.5979,-0.451660133,0.008248276,0.090820019,-0.189266842,0.265869,0.552979,0.425992867,1
0.075225942,0.27427348,0.16065328,0.022461,0.79541,0.403406471,0.353760622,0.594777792,0.615999547,-1.252686,0.416016,-0.538746529,0.01469312,0.121215182,0.2561279,0.166504,0.526367,0.356129353,1
0.05995334,0.244853712,0.450736762,0.048096,0.699707,0.308464471,0.341002911,0.583954545,0.70741533,-1.310547,0.59668,-0.553897588,0.017773271,0.133316433,0.241216748,0.263428,0.65332,0.427921,1
0.073901052,0.271847479,0.427480435,-0.151123,0.753662,0.2992554,0.294129815,0.542337363,0.91786245,-1.345215,0.418945,-0.6366577,0.016261232,0.127519537,0.40240515,0.181396,0.606689,0.35589605,1
0.08102892,0.284655792,0.54757126,-0.076172,0.807617,0.33375245,0.27129462,0.520859502,0.845353661,-1.270264,0.303223,-0.65670175,0.020468287,0.143067422,0.576125892,0.092773,0.612305,0.31849375,1
0.060658645,0.246289758,0.760772607,0.067627,0.776123,0.33232425,0.311022192,0.557693637,0.831280297,-1.403809,0.4646,-0.65448,0.013174282,0.114779275,0.342002598,0.220947,0.578613,0.36929935,1
0.068826432,0.262347922,0.564871252,0.088623,0.782227,0.343294333,0.371838971,0.609786004,0.556090598,-1.268066,0.51123,-0.585156333,0.023962804,0.154799238,0.131884933,0.113037,0.612549,0.3488118,1
0.055624648,0.235848781,0.861977993,0.082031,0.746338,0.312910636,0.286566373,0.535318945,1.117555383,-1.243408,0.51001,-0.660167364,0.017663355,0.132903554,0.577468208,0.126221,0.647949,0.344881955,1
0.066962758,0.258771633,0.494165624,-0.04248,0.799072,0.345715947,0.323515504,0.568784233,0.628862664,-1.422607,0.424072,-0.596499684,0.008842313,0.094033576,0.105004892,0.199951,0.566162,0.399992316,1
0.071149202,0.266738077,0.409532152,0.047119,0.772705,0.341634056,0.301673046,0.549247709,0.952628071,-1.217773,0.505859,-0.561591278,0.004409353,0.066402956,-0.009858262,0.311279,0.574707,0.445122556,1
0.083523706,0.289004682,0.368411531,-0.060547,0.790527,0.353185235,0.444217067,0.666496112,0.423302143,-1.537598,0.48999,-0.586239176,0.011636872,0.107874333,-0.327428757,0.211426,0.552734,0.392018059,1
0.075264373,0.274343531,0.266708833,0.130127,0.81543,0.434448286,0.337408974,0.580869154,0.729480815,-1.093994,0.422852,-0.540126357,0.014205645,0.119187436,0.723533968,0.171387,0.577148,0.314069429,1
0.079653268,0.282229106,0.579667787,0.029053,0.803955,0.32801505,0.343563509,0.586142909,0.723531972,-1.491943,0.526367,-0.63024895,0.012664643,0.112537297,-0.245397574,0.150879,0.529541,0.37563475,1
0.062021801,0.249041766,0.536908883,0.071045,0.762207,0.372287389,0.341272174,0.584185051,0.600627651,-1.226807,0.439453,-0.522637278,0.013663845,0.116892449,0.262857826,0.209717,0.606689,0.372477333,1
0.058297434,0.241448615,0.090274292,0.112549,0.794922,0.426269625,0.344387807,0.586845641,0.569657689,-1.063965,0.556152,-0.436676063,0.008447713,0.091911442,-0.122754344,0.251953,0.557861,0.405227625,1
0.075010941,0.273881254,0.370945259,0.069092,0.74292,0.359065733,0.313494697,0.559905971,0.87457593,-1.04126,0.490234,-0.533821733,0.01288856,0.113527796,-0.082551101,0.167725,0.537598,0.372949133,1
0.080468737,0.28367012,0.221277845,0.046387,0.799316,0.403792333,0.18052914,0.424887209,0.757262308,-1.076172,0.200928,-0.580599067,0.021645688,0.147124737,-0.957339041,0.069824,0.634033,0.430908133,1
0.056307278,0.237291547,0.198287859,0.148438,0.791016,0.423856941,0.241752322,0.491683152,0.771769519,-1.106445,0.370605,-0.548957353,0.016684679,0.129169188,0.78096265,0.256592,0.649902,0.399169882,1
0.101556476,0.318679267,0.196001449,0.080322,0.856689,0.425360778,0.144246991,0.379798619,0.21855483,-1.206787,0.063721,-0.521009667,0.025568336,0.15990102,-1.423485951,0.031982,0.61792,0.474338056,1
0.100809725,0.317505473,0.297246997,0,0.798584,0.362155444,0.121218085,0.348163877,0.165091249,-1.139648,0.004395,-0.582546611,0.033067113,0.181843651,-1.319101209,-0.001709,0.695312,0.499620222,1
0.116682546,0.34158827,0.129531956,-0.058838,0.832764,0.380143267,0.169200482,0.411339862,0.371037207,-1.281982,0.224365,-0.5636882,0.03600136,0.189740243,1.199300004,0.27417,1.108643,0.566520267,1
0.079493237,0.28194545,0.379725148,0.01709,0.721436,0.30311285,0.12328447,0.351118883,0.792684942,-1.170654,0.120117,-0.5852539,0.015541999,0.124667555,-1.234403837,0.25708,0.781982,0.58518065,1
0.112516035,0.335434099,0.263613936,-0.174316,0.773926,0.297491684,0.123923732,0.352028027,0.443529521,-1.16748,0.246094,-0.513145,0.050342449,0.224371229,-1.044171842,0.080811,0.878662,0.613910947,1
0.092880878,0.304763643,0.049803766,-0.08374,0.79834,0.387379412,0.124740848,0.353186704,0.495325054,-1.072998,0.118896,-0.551915765,0.035315535,0.187924281,-0.666031278,0.196777,0.805908,0.549144,1
0.07932093,0.281639717,0.196302999,0.00415,0.768799,0.380830529,0.114703174,0.33867857,0.255938775,-1.015137,0.057373,-0.500761176,0.010506383,0.102500648,0.188442832,0.460205,0.84375,0.632453353,1
0.099236078,0.315017584,0.096500487,-0.000732,0.827393,0.390768706,0.11530736,0.339569374,0.504051922,-1.092285,0.083984,-0.534151059,0.039366869,0.198410858,-0.542013081,0.090576,0.796143,0.545367235,1
0.093477694,0.305741221,0.461895418,-0.048096,0.749512,0.292069421,0.087192526,0.295283805,0.506598363,-1.037109,0.053223,-0.559313263,0.028151865,0.167785175,-0.438207702,0.287354,0.865723,0.626516316,1
0.077204067,0.277856198,0.681899932,-0.024414,0.734131,0.276495143,0.105752029,0.32519537,0.314185523,-1.342529,0.111328,-0.629185333,0.040095871,0.200239533,-0.762601178,0.166748,0.823486,0.578741095,1
0.094076337,0.306718661,0.011070091,0.052734,0.835449,0.432601938,0.130790064,0.361649089,0.417554136,-1.1875,0.068604,-0.544845563,0.035007135,0.187101936,-0.41363906,0.158447,0.798584,0.509826688,1
0.095247939,0.308622648,-0.062761373,0.00415,0.794434,0.4171905,0.12933928,0.359637707,0.155925831,-1.231201,0.156738,-0.493927063,0.026576529,0.163023092,-0.438929987,0.247559,0.760742,0.548858563,1
0.103624296,0.321907279,0.136109944,0.020508,0.826416,0.370749118,0.10113663,0.318019857,-0.094780694,-0.982178,0.046631,-0.460262529,0.06940574,0.263449692,-0.300725965,0.080811,0.909912,0.578828765,1
0.100348214,0.316777862,-0.067449132,-0.005371,0.791748,0.400569667,0.133455362,0.365315428,-0.045226145,-1.080566,0.12207,-0.487190933,0.097089345,0.311591632,1.525837759,0.242188,1.567627,0.6458986,1
0.102555539,0.320242937,0.390541585,-0.100586,0.825928,0.320363842,0.106934249,0.327008026,0.20900266,-1.077393,0.18042,-0.441688895,0.029818504,0.172680351,-0.306059588,0.397461,0.860352,0.667442,1
0.098770662,0.314278002,0.543737198,-0.025635,0.81958,0.314864368,0.077702989,0.278752558,0.512647237,-1.083496,-0.004883,-0.581041895,0.045259915,0.212743777,-0.435342015,0.19043,0.878906,0.591385632,1
0.118680434,0.344500267,0.61322277,-0.021729,0.817627,0.273989348,0.072973728,0.270136499,0.456876548,-1.006836,0.079102,-0.523204,0.047898734,0.218857794,-0.714695423,0.204346,0.883057,0.640572,1
0.110795644,0.332859796,0.171166083,-0.015625,0.838135,0.379724706,0.126348124,0.355454812,-0.081697089,-1.358887,-0.029541,-0.595832353,0.058543264,0.241957153,0.64746441,0.198975,1.202881,0.578871824,1
0.098799477,0.314323841,0.013275445,-0.224609,0.81665,0.2492188,0.028080644,0.167572802,0.043347559,-0.749512,-0.247803,-0.51363535,0.023651091,0.153789113,0.231113184,0.510498,1.015381,0.7370607,2
0.090014827,0.30002471,0.206454593,-0.271729,0.604248,0.151715857,0.017257629,0.131368295,1.853117885,-0.700928,-0.178955,-0.574654643,0.013540784,0.116364876,-0.113871556,0.543457,0.940918,0.755127,2
0.140365612,0.37465399,-0.223442861,-0.280518,0.907227,0.293289188,0.021375261,0.146202808,0.726922099,-0.638184,-0.119141,-0.43995675,0.031251213,0.176780125,-0.648237982,0.35791,0.947266,0.746963563,2
0.098807218,0.314336155,-0.049040747,-0.287109,0.802002,0.2773438,0.023859359,0.154464749,1.303216497,-0.667236,-0.051758,-0.50677485,0.022795159,0.150980657,0.393124412,0.520996,1.062256,0.7523315,2
0.099790234,0.315895923,0.341119996,-0.13916,0.822021,0.23162825,0.012129174,0.11013253,-0.168515782,-0.680664,-0.338135,-0.526855375,0.019115979,0.138260548,-0.194774285,0.45166,0.937744,0.731933563,2
0.116487526,0.341302689,0.044481538,-0.221436,0.879395,0.264203294,0.01567075,0.125182867,0.440311613,-0.635254,-0.231201,-0.475155176,0.034536498,0.18583998,-0.42807284,0.331299,1.050537,0.769947824,2
0.108090181,0.328770712,-0.050296099,-0.445312,0.782471,0.2284912,0.015312645,0.123744272,0.324512845,-0.643555,-0.268311,-0.48532715,0.018492351,0.135986585,0.046850341,0.50708,1.104004,0.79346915,2
0.129960406,0.360500216,-0.014205009,-0.476562,0.809326,0.207324333,0.022357252,0.149523417,0.33578787,-0.665527,-0.122314,-0.444108,0.019546933,0.139810348,-0.416646815,0.50708,0.946289,0.761556067,2
0.103969346,0.32244278,-0.283687233,-0.348633,0.72998,0.242000706,0.012004479,0.109564953,-0.136578521,-0.638672,-0.282471,-0.470789353,0.023349945,0.152806889,-0.617024803,0.481201,0.989502,0.777530412,2
0.100735197,0.317388086,-0.133961301,-0.229248,0.765625,0.270507722,0.024088697,0.155205337,0.125275962,-0.669922,-0.147461,-0.458672444,0.028580624,0.169058048,0.198753367,0.487305,1.081787,0.773857944,2
0.111589303,0.334049851,-0.217192318,-0.24292,0.840088,0.284395118,0.027728822,0.166519734,0.792479157,-0.710693,-0.115967,-0.481574647,0.02469611,0.15714996,-0.075338686,0.434082,1.012451,0.755486059,2
0.133122386,0.364859406,-0.25329394,-0.395508,0.880127,0.267147235,0.021694372,0.147290095,0.821891043,-0.629883,-0.091797,-0.433177294,0.020063847,0.141646911,-0.396966913,0.42041,0.990234,0.774212941,2
0.100011382,0.316245763,0.156798615,-0.317139,0.717529,0.181022133,0.013319983,0.11541223,-0.264687801,-0.638184,-0.276611,-0.448795667,0.017332815,0.131654151,0.067854361,0.598389,0.968994,0.7826986,2
0.09766738,0.312517808,0.09386337,-0.247559,0.763916,0.260511556,0.01453406,0.12055729,0.613473259,-0.658203,-0.218262,-0.499552444,0.026630864,0.163189657,-0.717756829,0.302734,1.053955,0.749715167,2
0.093871529,0.306384609,-0.15423811,-0.208252,0.794678,0.252373722,0.009500269,0.097469325,0.315648897,-0.648193,-0.333496,-0.502143056,0.010327141,0.101622544,0.321953208,0.598389,0.959473,0.77908,2
0.100229894,0.316591052,0.016330899,-0.263672,0.757324,0.241555529,0.011420627,0.106867333,0.517163004,-0.623291,-0.236816,-0.468204235,0.016604862,0.128859855,0.263307199,0.593018,1.023438,0.810029941,2
